level,cell_id,x,y,cell_type,tissue,is_baseline
L1,45447855,-58.769012,-31.933928,neutrophil,lung,False
L1,45419894,2.506851,30.148563,endothelial cell,colorectum,False
L1,45426105,18.712719,30.048412,fibroblast,colorectum,True
L1,45177150,22.849627,14.142053,T cell,colorectum,False
L1,45182457,3.9606762,53.766186,mononuclear phagocyte,ovary,True
L1,45174728,3.5097775,34.108364,fibroblast,colorectum,True
L1,45447878,-58.893127,-32.176506,neutrophil,lung,False
L1,45441289,-84.31588,-5.0565486,neutrophil,lung,True
L1,45426730,-42.96246,-43.34616,mononuclear phagocyte,colorectum,True
L1,45429258,52.782852,13.904303,T cell,colorectum,False
L1,45178829,21.789175,-40.33379,T cell,ovary,True
L1,45302179,-1.0304644,-37.635597,neutrophil,breast,False
L1,45430723,-44.07876,43.176197,fibroblast,colorectum,False
L1,45444580,-69.496284,-7.4542365,neutrophil,lung,True
L1,45423508,12.6697235,-36.450546,fibroblast,colorectum,True
L1,45420832,-10.478464,57.700806,T cell,colorectum,False
L1,45427006,-26.551868,-47.87824,mononuclear phagocyte,colorectum,True
L1,45420503,0.58121634,-47.69303,T cell,colorectum,False
L1,45399357,-45.421482,-2.1404505,neutrophil,lung,False
L1,45425651,-60.48929,-11.419702,epithelial cell,colorectum,False
L1,45177773,4.093126,-39.717175,fibroblast,colorectum,True
L1,45177509,15.147711,38.27468,B cell,colorectum,True
L1,45180491,-14.506049,15.973447,mononuclear phagocyte,ovary,True
L1,45308363,77.21043,4.319938,neutrophil,breast,False
L1,45175432,5.7788286,77.57526,fibroblast,colorectum,False
L1,45302148,-18.876013,7.879839,neutrophil,breast,False
L1,45430251,-37.719944,-58.305042,fibroblast,colorectum,False
L1,45429578,-26.637058,-24.626017,fibroblast,colorectum,False
L1,45425711,67.1729,-7.4571104,mononuclear phagocyte,colorectum,False
L1,45430568,12.223009,-44.998447,T cell,colorectum,False
L1,45427787,6.308576,-15.084776,endothelial cell,colorectum,False
L1,45177657,20.375553,-46.800526,epithelial cell,colorectum,True
L1,45432630,51.32902,55.914547,mast cell,colorectum,False
L1,45434000,-29.810251,19.911577,fibroblast,colorectum,False
L1,45443170,-73.94741,-5.4197717,neutrophil,lung,True
L1,45424542,-33.186085,-24.685642,mast cell,colorectum,False
L1,45175933,52.75495,52.65411,B cell,colorectum,True
L1,45446058,-78.41001,-9.022714,neutrophil,lung,True
L1,45430714,61.585335,-7.8336496,epithelial cell,colorectum,False
L1,45183992,44.946297,3.06819,endothelial cell,ovary,False
L1,45181649,24.897072,45.045654,endothelial cell,ovary,True
L1,45433856,-70.33966,-8.050931,B cell,colorectum,False
L1,45428874,18.035376,-28.642439,mononuclear phagocyte,colorectum,False
L1,45434433,-76.837944,0.4636231,B cell,colorectum,False
L1,45422941,23.222218,-46.541496,fibroblast,colorectum,False
L1,45429607,-3.936294,11.4935255,mononuclear phagocyte,colorectum,False
L1,45175768,1.1387557,71.58841,fibroblast,colorectum,True
L1,45178891,-19.941679,-15.635814,endothelial cell,ovary,True
L1,45436460,-69.57267,-10.418045,neutrophil,lung,True
L1,45443374,-84.610954,1.1126482,neutrophil,lung,True
L1,45175337,52.849422,55.862946,endothelial cell,colorectum,False
L1,45432039,-3.1264331,29.190823,B cell,colorectum,True
L1,45424174,69.02824,6.2887673,epithelial cell,colorectum,True
L1,45184150,5.3844423,12.698368,fibroblast,ovary,False
L1,45432083,-12.962114,-37.021065,mononuclear phagocyte,colorectum,False
L1,45174700,53.30963,56.265236,fibroblast,colorectum,True
L1,45180359,23.404428,-15.178693,endothelial cell,ovary,True
L1,45429165,-8.288997,5.9873466,T cell,colorectum,False
L1,45428010,5.870247,-10.484788,epithelial cell,colorectum,False
L1,45430978,-34.804794,-47.97565,B cell,colorectum,False
L1,45178448,22.884893,45.931057,fibroblast,ovary,True
L1,45308336,24.097418,-9.743941,neutrophil,breast,False
L1,45181723,-0.93702257,-19.421251,T cell,ovary,True
L1,45181850,-1.1703906,-19.410587,mononuclear phagocyte,ovary,True
L1,45175136,6.1195593,79.007706,endothelial cell,colorectum,False
L1,45431172,-28.240093,-32.095623,T cell,colorectum,True
L1,45431816,-15.40986,-40.084354,epithelial cell,colorectum,True
L1,45425055,-0.56193584,73.60754,fibroblast,colorectum,False
L1,45176854,1.0971448,74.99197,endothelial cell,colorectum,False
L1,45423395,50.920605,42.599907,mast cell,colorectum,True
L1,45424051,69.11821,-10.967271,endothelial cell,colorectum,True
L1,45441016,-42.98334,6.2927494,neutrophil,lung,True
L1,45442145,-81.88065,1.7662511,neutrophil,lung,True
L1,45174977,4.0906725,32.151512,endothelial cell,colorectum,False
L1,45443601,-80.821495,1.7331681,neutrophil,lung,True
L1,45424477,53.7631,-18.732697,mononuclear phagocyte,colorectum,False
L1,45177336,14.653153,28.21056,fibroblast,colorectum,True
L1,45175521,4.106423,78.697716,fibroblast,colorectum,False
L1,45430329,69.00447,0.32540363,fibroblast,colorectum,False
L1,45428081,-49.52458,-40.68018,T cell,colorectum,False
L1,45183666,-13.734204,-17.294724,epithelial cell,ovary,False
L1,45425230,66.331726,-11.57364,fibroblast,colorectum,False
L1,45431489,-29.574608,-32.43791,T cell,colorectum,True
L1,45441559,-79.1522,-3.5302591,neutrophil,lung,True
L1,45436310,-42.555862,4.121059,neutrophil,lung,True
L1,45196005,1.0333337,2.4270318,endothelial cell,ovary,True
L1,45445780,-43.465103,-5.56138,neutrophil,lung,True
L1,45420798,-42.41882,33.589153,endothelial cell,colorectum,False
L1,45447086,-38.236732,-14.885022,neutrophil,lung,True
L1,45426915,62.4663,-4.930352,T cell,colorectum,True
L1,45432427,-30.621443,39.010525,epithelial cell,colorectum,False
L1,45419786,-34.220165,35.683964,epithelial cell,colorectum,False
L1,45185689,35.72788,-0.25212592,endothelial cell,ovary,False
L1,45174640,64.08234,32.459923,fibroblast,colorectum,True
L1,45290615,-34.661747,-0.38894728,neutrophil,lung,True
L1,45187152,-0.30150685,18.183466,epithelial cell,ovary,False
L1,45309152,12.597738,-32.336926,neutrophil,breast,False
L1,45444140,-77.643326,-11.236387,neutrophil,lung,True
L1,45185042,-7.898546,21.65896,epithelial cell,ovary,False
L1,45261001,-18.696846,7.0927196,neutrophil,breast,True
L1,45429932,-6.998388,28.136982,fibroblast,colorectum,False
L1,45426543,25.271162,38.33221,epithelial cell,colorectum,True
L1,45308370,52.985104,2.7778337,neutrophil,breast,False
L1,45177037,2.1237488,55.37323,endothelial cell,colorectum,False
L1,45174646,1.5711304,29.938534,T cell,colorectum,True
L1,45420810,-42.434196,43.84465,B cell,colorectum,False
L1,45425337,66.778915,-9.553974,mononuclear phagocyte,colorectum,False
L1,45175244,23.11407,-77.50822,mast cell,colorectum,False
L1,45422397,31.22573,33.34753,T cell,colorectum,False
L1,45393044,15.301213,0.022302588,neutrophil,lung,False
L1,45177712,20.504715,-48.128372,mast cell,colorectum,True
L1,45177738,35.081413,-24.464453,T cell,colorectum,True
L1,45423788,-12.077379,35.926712,T cell,colorectum,True
L1,45431502,-6.936379,36.03711,epithelial cell,colorectum,True
L1,45430954,53.053875,-1.5644,fibroblast,colorectum,False
L1,45182517,-4.795978,-26.023455,endothelial cell,ovary,True
L1,45177636,16.220564,45.98841,epithelial cell,colorectum,True
L1,45198501,-48.384335,-33.606136,mononuclear phagocyte,ovary,False
L1,45433607,-31.64855,38.249874,T cell,colorectum,False
L1,45430807,-37.21472,-36.861088,fibroblast,colorectum,False
L1,45426444,61.77496,-3.5173192,mononuclear phagocyte,colorectum,True
L1,45174461,49.03391,42.97805,endothelial cell,colorectum,True
L1,45434808,-74.6635,3.0000238,fibroblast,colorectum,True
L1,45424148,-31.527828,-27.947777,epithelial cell,colorectum,True
L1,45195058,38.986492,-31.57487,epithelial cell,ovary,True
L1,45178349,-3.8827708,26.127504,endothelial cell,ovary,True
L1,45393884,-47.258392,-3.9841378,neutrophil,lung,False
L1,45423208,-33.19764,-59.368206,mononuclear phagocyte,colorectum,True
L1,45428268,-30.760284,-29.498188,mononuclear phagocyte,colorectum,False
L1,45193267,39.220074,-28.268675,fibroblast,ovary,False
L1,45433130,13.776796,40.649628,mononuclear phagocyte,colorectum,False
L1,45433564,-13.93121,57.701138,mononuclear phagocyte,colorectum,False
L1,45421145,-34.36947,38.76715,B cell,colorectum,False
L1,45179651,21.6032,-23.87684,T cell,ovary,True
L1,45439834,-44.759342,-3.4260194,neutrophil,lung,True
L1,45177924,18.463213,35.265167,B cell,colorectum,False
L1,45447085,-62.02202,-12.233234,neutrophil,lung,True
L1,45426960,-23.87474,-51.371796,mononuclear phagocyte,colorectum,True
L1,45284085,5.6684318,-8.692344,neutrophil,lung,False
L1,45421234,-37.715954,-39.96864,T cell,colorectum,False
L1,45433149,23.168678,-77.01649,mononuclear phagocyte,colorectum,False
L1,45176736,54.916046,33.323338,B cell,colorectum,False
L1,45178639,19.813278,46.51908,mononuclear phagocyte,ovary,True
L1,45434002,-40.389385,5.6935964,T cell,colorectum,False
L1,45178987,52.080235,-10.241703,T cell,ovary,True
L1,45187026,-8.954496,-18.009298,epithelial cell,ovary,False
L1,45187171,36.434338,8.353576,mononuclear phagocyte,ovary,False
L1,45420396,7.5887237,-37.159943,epithelial cell,colorectum,False
L1,45193813,-58.192253,23.906683,mononuclear phagocyte,ovary,False
L1,45428844,-17.917974,-40.220078,endothelial cell,colorectum,False
L1,45182522,6.2973576,3.5400953,mononuclear phagocyte,ovary,True
L1,45423769,-27.836647,-30.556164,T cell,colorectum,True
L1,45442522,-82.05591,-1.2363617,neutrophil,lung,True
L1,45429731,3.6540055,21.579521,epithelial cell,colorectum,False
L1,45431938,-22.735477,-51.357758,epithelial cell,colorectum,True
L1,45427001,-21.262896,-50.119312,epithelial cell,colorectum,True
L1,45189067,-47.990463,25.651445,fibroblast,ovary,False
L1,45426802,47.352867,42.044773,mononuclear phagocyte,colorectum,True
L1,45424808,-20.966105,-48.821724,endothelial cell,colorectum,False
L1,45180788,0.70933765,16.66064,mononuclear phagocyte,ovary,True
L1,45428095,-45.582474,-39.350845,mononuclear phagocyte,colorectum,False
L1,45432687,-40.677094,31.541685,fibroblast,colorectum,False
L1,45198185,29.944122,-1.8076897,endothelial cell,ovary,True
L1,45426766,13.227744,-18.909744,endothelial cell,colorectum,True
L1,45424308,17.36877,-38.143055,epithelial cell,colorectum,True
L1,45397655,18.16902,-37.773,neutrophil,lung,False
L1,45176783,11.573357,-35.860306,endothelial cell,colorectum,False
L1,45426598,54.569862,40.88587,mononuclear phagocyte,colorectum,True
L1,45177613,21.387413,-12.150405,B cell,colorectum,True
L1,45441100,-76.523994,2.0434134,neutrophil,lung,True
L1,45177674,25.816341,11.233112,endothelial cell,colorectum,True
L1,45430859,-38.22774,-55.630424,fibroblast,colorectum,False
L1,45433058,69.00889,10.021743,epithelial cell,colorectum,False
L1,45178339,15.278728,41.91481,fibroblast,ovary,True
L1,45440035,-77.80129,-7.140272,neutrophil,lung,True
L1,45181627,11.641728,-2.5836377,mononuclear phagocyte,ovary,True
L1,45398267,-39.444115,-16.83388,neutrophil,lung,False
L1,45419920,56.114067,-8.096592,B cell,colorectum,False
L1,45429052,-47.029472,-33.155914,epithelial cell,colorectum,False
L1,45432676,61.61503,-22.052486,T cell,colorectum,False
L1,45427769,-22.210943,-29.89279,epithelial cell,colorectum,False
L1,45426762,-21.038904,60.56251,fibroblast,colorectum,True
L1,45420098,-11.130187,55.63694,epithelial cell,colorectum,False
L1,45425205,45.020473,12.327004,epithelial cell,colorectum,False
L1,45387198,-35.93492,3.8582222,neutrophil,lung,False
L1,45393119,-40.741287,-10.011326,neutrophil,lung,False
L1,45421951,45.52769,13.05123,B cell,colorectum,False
L1,45174534,4.4049983,-51.961983,endothelial cell,colorectum,True
L1,45421674,-32.54799,36.512543,B cell,colorectum,False
L1,45178004,18.233994,18.652426,B cell,colorectum,False
L1,45179516,18.510588,-32.107487,mononuclear phagocyte,ovary,True
L1,45179382,39.96529,-30.576323,mononuclear phagocyte,ovary,True
L1,45423347,-2.320459,31.798838,epithelial cell,colorectum,True
L1,45420028,-18.199879,-27.511103,T cell,colorectum,False
L1,45177036,30.73597,26.18174,endothelial cell,colorectum,False
L1,45175744,-34.03972,-46.13763,B cell,colorectum,True
L1,45422591,45.26796,52.40041,epithelial cell,colorectum,False
L1,45426648,-21.587118,-35.583096,mononuclear phagocyte,colorectum,True
L1,45182078,-4.9880495,4.117646,T cell,ovary,True
L1,45176871,2.362787,74.87131,endothelial cell,colorectum,False
L1,45433606,40.176548,-2.8689196,T cell,colorectum,False
L1,45433117,-35.248444,-46.754185,mononuclear phagocyte,colorectum,False
L1,45428956,3.833364,21.438784,T cell,colorectum,False
L1,45438504,-78.932175,2.6017714,neutrophil,lung,True
L1,45428462,-26.480982,-16.114418,epithelial cell,colorectum,False
L1,45307840,43.484547,11.265652,neutrophil,breast,True
L1,45422738,27.643959,31.194311,T cell,colorectum,False
L1,45197387,11.778326,-8.9799,epithelial cell,ovary,True
L1,45429179,-5.84617,23.090433,fibroblast,colorectum,False
L1,45179450,9.31925,10.705256,fibroblast,ovary,True
L1,45434060,-43.977325,5.622056,fibroblast,colorectum,False
L1,45434111,-41.753563,-6.040434,endothelial cell,colorectum,False
L1,45178290,-8.155586,-17.232534,mononuclear phagocyte,ovary,True
L1,45426699,-32.27223,-32.536102,fibroblast,colorectum,True
L1,45433300,-28.603563,14.361675,T cell,colorectum,False
L1,45420151,48.09582,-0.72967815,T cell,colorectum,False
L1,45176689,41.868706,-8.547628,mast cell,colorectum,False
L1,45422279,64.97142,-9.916338,endothelial cell,colorectum,False
L1,45426755,49.126648,49.974094,T cell,colorectum,True
L1,45423513,-23.423828,-24.145664,fibroblast,colorectum,True
L1,45177040,2.1301782,57.500668,T cell,colorectum,False
L1,45423866,72.375046,1.7023886,epithelial cell,colorectum,True
L1,45423336,-6.002336,30.37335,fibroblast,colorectum,True
L1,45433878,-33.971874,10.1273775,B cell,colorectum,False
L1,45178072,7.594094,-49.110115,B cell,colorectum,True
L1,45432722,58.744576,36.712086,fibroblast,colorectum,False
L1,45431297,-21.096783,-23.161686,T cell,colorectum,True
L1,45400251,-37.541294,-18.722212,neutrophil,lung,False
L1,45425946,-22.474161,60.118286,mononuclear phagocyte,colorectum,False
L1,45422903,-4.8572426,-78.23676,fibroblast,colorectum,False
L1,45447228,-35.206997,-1.3699484,neutrophil,lung,True
L1,45175321,3.0823495,71.0162,T cell,colorectum,False
L1,45427011,-20.591831,-36.671986,fibroblast,colorectum,True
L1,45179704,16.99418,22.30379,mononuclear phagocyte,ovary,True
L1,45184555,-6.909259,-5.986241,mononuclear phagocyte,ovary,False
L1,45176359,8.384473,74.338554,fibroblast,colorectum,True
L1,45423813,69.325584,2.6454759,T cell,colorectum,True
L1,45427959,22.629154,-73.02088,epithelial cell,colorectum,False
L1,45420530,-31.185879,-42.13246,epithelial cell,colorectum,False
L1,45421309,-42.946583,-38.694252,B cell,colorectum,False
L1,45429414,-34.486504,36.370884,B cell,colorectum,False
L1,45180631,12.061518,27.797676,mononuclear phagocyte,ovary,True
L1,45424272,11.678824,-28.090858,T cell,colorectum,True
L1,45398141,-47.01736,-15.735387,neutrophil,lung,False
L1,45446047,-28.677729,-8.569956,neutrophil,lung,True
L1,45434212,-73.15789,-2.0508769,mast cell,colorectum,False
L1,45420652,40.87987,2.1911678,B cell,colorectum,False
L1,45385298,-33.608353,-31.558035,neutrophil,lung,False
L1,45188676,-52.175556,32.47761,endothelial cell,ovary,False
L1,45428123,-31.882895,-32.495243,epithelial cell,colorectum,False
L1,45396139,-37.58632,6.5086126,neutrophil,lung,False
L1,45431195,-2.620999,-50.23514,T cell,colorectum,True
L1,45432692,60.98929,-17.23923,epithelial cell,colorectum,False
L1,45424986,-47.51315,-41.987064,T cell,colorectum,False
L1,45433820,25.66528,34.178837,T cell,colorectum,False
L1,45428965,-21.510532,20.709711,epithelial cell,colorectum,False
L1,45185499,-0.60876983,27.529903,mononuclear phagocyte,ovary,False
L1,45181656,-4.5897794,-15.474532,T cell,ovary,True
L1,45425630,30.350857,67.41366,mononuclear phagocyte,colorectum,False
L1,45179929,41.396133,-38.594868,mononuclear phagocyte,ovary,True
L1,45195549,-55.458645,26.234428,epithelial cell,ovary,True
L1,45284005,8.205661,-3.4928222,neutrophil,lung,False
L1,45188634,-37.145107,18.726973,mononuclear phagocyte,ovary,False
L1,45427110,56.0098,6.413974,T cell,colorectum,True
L1,45194528,-21.953417,54.080437,epithelial cell,ovary,True
L1,45400738,48.498184,-6.9245286,neutrophil,lung,False
L1,45194600,-25.126436,58.91842,endothelial cell,ovary,True
L1,45190055,0.083911434,31.7216,epithelial cell,ovary,False
L1,45181588,-4.7115808,-23.450867,T cell,ovary,True
L1,45423142,31.30519,31.612019,fibroblast,colorectum,True
L1,45443455,-37.232426,23.766935,neutrophil,lung,True
L1,45179330,2.958745,-25.319548,T cell,ovary,True
L1,45395341,-25.981548,-14.435148,neutrophil,lung,False
L1,45284026,55.332237,-21.968401,neutrophil,lung,False
L1,45178398,-27.969799,21.578876,mononuclear phagocyte,ovary,True
L1,45176060,9.358283,27.07133,fibroblast,colorectum,True
L1,45182474,18.299725,-23.695704,mononuclear phagocyte,ovary,True
L1,45182022,-26.251577,-14.117127,T cell,ovary,True
L1,45424006,-21.629625,-50.576645,endothelial cell,colorectum,True
L1,45425679,19.7903,-29.830467,epithelial cell,colorectum,False
L1,45447883,-58.87417,-32.120052,neutrophil,lung,False
L1,45428673,-21.843567,19.705757,fibroblast,colorectum,False
L1,45386970,-41.808186,-23.173403,neutrophil,lung,False
L1,45430628,-31.802874,-48.644894,fibroblast,colorectum,False
L1,45431299,43.218643,-9.849219,epithelial cell,colorectum,True
L1,45434517,-84.63045,-6.082513,endothelial cell,colorectum,False
L1,45419924,-41.33743,41.72016,B cell,colorectum,False
L1,45188277,18.692957,-9.747279,fibroblast,ovary,False
L1,45420720,56.725338,0.8631565,B cell,colorectum,False
L1,45430344,66.22081,-21.685942,B cell,colorectum,False
L1,45178195,16.704165,40.082024,mononuclear phagocyte,ovary,True
L1,45427210,70.54512,7.8593493,epithelial cell,colorectum,True
L1,45428500,4.4762635,-21.22913,mononuclear phagocyte,colorectum,False
L1,45423448,-31.790804,-37.31214,endothelial cell,colorectum,True
L1,45424094,10.868798,-27.972383,epithelial cell,colorectum,True
L1,45423745,-24.325356,-40.174114,mononuclear phagocyte,colorectum,True
L1,45428531,-22.124407,-39.592503,endothelial cell,colorectum,False
L1,45422331,6.2010765,34.164997,B cell,colorectum,False
L1,45429442,-16.526102,-36.95379,endothelial cell,colorectum,False
L1,45188097,18.673761,24.918219,endothelial cell,ovary,False
L1,45435442,-76.5604,4.4874864,neutrophil,lung,True
L1,45181794,49.34252,12.024519,T cell,ovary,True
L1,45432310,4.490287,20.615326,mast cell,colorectum,False
L1,45429398,43.615486,-3.73959,mononuclear phagocyte,colorectum,False
L1,45443931,-87.46131,-0.39377958,neutrophil,lung,True
L1,45430834,-35.53553,-51.917187,epithelial cell,colorectum,False
L1,45177183,11.230514,-18.296455,fibroblast,colorectum,False
L1,45425867,12.234664,29.972395,fibroblast,colorectum,False
L1,45433113,-32.45534,-47.093864,fibroblast,colorectum,False
L1,45197389,64.14255,34.551178,epithelial cell,ovary,True
L1,45175803,-36.533592,-55.816036,B cell,colorectum,True
L1,45442553,-78.268425,-5.7993426,neutrophil,lung,True
L1,45430689,-32.35194,-57.958942,fibroblast,colorectum,False
L1,45177017,2.1465049,57.095684,fibroblast,colorectum,False
L1,45177262,19.503357,44.273663,fibroblast,colorectum,False
L1,45432033,25.37164,-38.318195,epithelial cell,colorectum,True
L1,45420286,-26.654053,-30.47712,T cell,colorectum,False
L1,45433163,-31.770302,-45.655922,fibroblast,colorectum,False
L1,45195198,3.411521,11.795435,endothelial cell,ovary,True
L1,45174522,1.9667413,54.21884,mast cell,colorectum,True
L1,45175726,2.9831548,57.431858,mononuclear phagocyte,colorectum,True
L1,45183976,-9.091445,23.644836,epithelial cell,ovary,False
L1,45198323,16.97999,-5.028567,endothelial cell,ovary,True
L1,45433970,-41.293617,6.25876,endothelial cell,colorectum,False
L1,45422083,-32.354248,-63.264217,T cell,colorectum,False
L1,45424126,-22.31101,-37.66492,mononuclear phagocyte,colorectum,True
L1,45182031,-14.2172785,-6.0440903,mononuclear phagocyte,ovary,True
L1,45181485,54.815002,12.340955,T cell,ovary,True
L1,45181724,23.258364,10.261497,fibroblast,ovary,True
L1,45431956,79.31053,3.1847186,B cell,colorectum,True
L1,45179908,11.436185,20.834349,mononuclear phagocyte,ovary,True
L1,45399189,17.74846,-75.399185,neutrophil,lung,False
L1,45175552,9.967942,40.523987,endothelial cell,colorectum,False
L1,45420811,52.47935,-18.3592,B cell,colorectum,False
L1,45447680,-58.760086,-32.488857,neutrophil,lung,False
L1,45429109,23.12593,-27.125177,mononuclear phagocyte,colorectum,False
L1,45431697,10.50855,-14.073909,epithelial cell,colorectum,True
L1,45427192,-61.43806,-9.757452,fibroblast,colorectum,True
L1,45401111,-18.828485,56.413696,neutrophil,lung,False
L1,45437487,-70.403885,-2.3385346,neutrophil,lung,True
L1,45187920,-4.276384,8.855667,endothelial cell,ovary,False
L1,45430532,40.247574,10.315767,T cell,colorectum,False
L1,45196698,-46.90446,14.064539,epithelial cell,ovary,True
L1,45429579,39.161217,20.639584,mononuclear phagocyte,colorectum,False
L1,45425576,65.82135,-6.995824,epithelial cell,colorectum,False
L1,45420050,-37.365707,-46.41539,epithelial cell,colorectum,False
L1,45422848,10.390321,32.289333,fibroblast,colorectum,False
L1,45283656,28.41705,4.2784038,neutrophil,lung,False
L1,45175849,-40.51073,-20.536665,fibroblast,colorectum,True
L1,45430670,64.9368,-18.07807,mast cell,colorectum,False
L1,45179685,47.39337,-33.805954,endothelial cell,ovary,True
L1,45180380,52.212868,11.192542,mononuclear phagocyte,ovary,True
L1,45175909,48.841755,42.967007,fibroblast,colorectum,True
L1,45426494,66.64708,-11.371313,mononuclear phagocyte,colorectum,True
L1,45174893,12.40009,36.710155,fibroblast,colorectum,False
L1,45420975,-26.65616,29.884708,epithelial cell,colorectum,False
L1,45177610,4.8672295,10.0334215,fibroblast,colorectum,True
L1,45384342,-37.300686,25.193594,neutrophil,lung,False
L1,45178910,22.496244,44.039993,mononuclear phagocyte,ovary,True
L1,45422344,-35.97378,-61.543102,mononuclear phagocyte,colorectum,False
L1,45446528,-38.601856,23.66121,neutrophil,lung,True
L1,45179016,6.6157074,-19.53472,fibroblast,ovary,True
L1,45179370,24.973974,-42.402634,T cell,ovary,True
L1,45423091,22.467937,28.36986,fibroblast,colorectum,True
L1,45447294,19.056889,-75.58964,neutrophil,lung,True
L1,45432910,58.726803,-21.443407,mast cell,colorectum,False
L1,45178577,44.851738,-39.325016,endothelial cell,ovary,True
L1,45433179,58.4134,-18.215374,fibroblast,colorectum,False
L1,45187202,2.1241565,-27.224266,epithelial cell,ovary,False
L1,45188053,12.623148,-25.854525,T cell,ovary,False
L1,45430450,42.306152,5.682941,fibroblast,colorectum,False
L1,45180288,50.8077,10.399828,fibroblast,ovary,True
L1,45178655,-14.538709,-17.880266,T cell,ovary,True
L1,45193664,-30.885588,-27.106495,fibroblast,ovary,False
L1,45422989,7.8625035,73.17549,B cell,colorectum,False
L1,45395636,19.223433,-75.66778,neutrophil,lung,False
L1,45176222,25.160221,-77.472206,fibroblast,colorectum,True
L1,45431863,-15.553559,-41.95646,epithelial cell,colorectum,True
L1,45177365,-15.253186,-14.153201,endothelial cell,colorectum,True
L1,45434450,-76.7394,1.7520372,B cell,colorectum,False
L1,45430154,-38.601433,-55.43991,endothelial cell,colorectum,False
L1,45431075,-18.659353,-40.76229,epithelial cell,colorectum,True
L1,45427489,74.194534,-3.3492699,epithelial cell,colorectum,True
L1,45441118,-71.37954,-8.934762,neutrophil,lung,True
L1,45181748,44.890396,2.966337,endothelial cell,ovary,True
L1,45182760,11.049361,-35.287815,endothelial cell,ovary,False
L1,45182018,-1.2723607,-10.925853,fibroblast,ovary,True
L1,45420672,47.424915,0.37653327,B cell,colorectum,False
L1,45383829,-27.42738,-28.196291,neutrophil,lung,False
L1,45183240,-47.82606,32.297768,epithelial cell,ovary,False
L1,45431610,-18.648262,-44.126656,T cell,colorectum,True
L1,45434607,-83.18933,-0.21939771,mononuclear phagocyte,colorectum,False
L1,45424474,41.351196,11.809472,T cell,colorectum,False
L1,45177572,26.011944,-32.76619,endothelial cell,colorectum,True
L1,45283195,7.6711864,11.317045,neutrophil,lung,False
L1,45433352,24.526869,-74.04341,epithelial cell,colorectum,False
L1,45195389,-50.636734,30.021162,endothelial cell,ovary,True
L1,45177697,44.92425,-34.07427,endothelial cell,colorectum,True
L1,45198204,-5.6113553,15.889832,mononuclear phagocyte,ovary,True
L1,45185067,-19.105818,-7.876379,endothelial cell,ovary,False
L1,45423234,58.016006,-5.51211,fibroblast,colorectum,True
L1,45427778,69.478165,3.6548886,mononuclear phagocyte,colorectum,False
L1,45431627,75.126274,0.77369773,T cell,colorectum,True
L1,45433594,-26.416676,62.68361,T cell,colorectum,False
L1,45423310,-45.334385,-39.683243,mononuclear phagocyte,colorectum,True
L1,45428231,-23.952654,-31.743961,T cell,colorectum,False
L1,45420681,-39.730125,-30.085865,B cell,colorectum,False
L1,45189860,-17.777712,-12.459558,endothelial cell,ovary,False
L1,45181644,-29.171577,32.72947,T cell,ovary,True
L1,45390082,59.296715,31.394344,neutrophil,lung,False
L1,45429461,-45.97607,-36.47114,mononuclear phagocyte,colorectum,False
L1,45182091,-4.697774,22.240137,epithelial cell,ovary,True
L1,45430734,58.910336,-6.506404,mononuclear phagocyte,colorectum,False
L1,45444350,-47.69246,12.398956,neutrophil,lung,True
L1,45177460,41.707012,4.0650163,fibroblast,colorectum,True
L1,45424972,55.113804,47.881996,mononuclear phagocyte,colorectum,False
L1,45174790,-10.023347,61.01554,mast cell,colorectum,True
L1,45431229,-11.531444,-36.49692,epithelial cell,colorectum,True
L1,45428977,-47.18763,-40.09372,epithelial cell,colorectum,False
L1,45424021,42.26756,-6.9140134,T cell,colorectum,True
L1,45392454,22.121933,-2.1004727,neutrophil,lung,False
L1,45290450,-35.134384,-18.886875,neutrophil,lung,True
L1,45429783,16.854277,-36.28082,fibroblast,colorectum,False
L1,45427342,49.419083,52.821438,endothelial cell,colorectum,True
L1,45433625,-32.336586,38.202477,T cell,colorectum,False
L1,45179943,44.91084,-33.196995,mononuclear phagocyte,ovary,True
L1,45423090,2.1423495,72.337135,mononuclear phagocyte,colorectum,True
L1,45179410,42.864613,-34.306164,mononuclear phagocyte,ovary,True
L1,45434780,-35.636253,5.036033,fibroblast,colorectum,True
L1,45174512,48.150486,44.396687,mononuclear phagocyte,colorectum,True
L1,45199171,-19.428326,-6.6565423,mononuclear phagocyte,ovary,False
L1,45427659,-24.57854,-51.26368,epithelial cell,colorectum,False
L1,45178484,42.642006,-32.05264,T cell,ovary,True
L1,45426955,-19.026941,58.208477,endothelial cell,colorectum,True
L1,45177391,-10.189066,-17.968401,B cell,colorectum,True
L1,45431131,15.099173,-41.063404,mononuclear phagocyte,colorectum,True
L1,45424028,74.07621,-1.1677872,fibroblast,colorectum,True
L1,45178736,51.35297,11.688433,fibroblast,ovary,True
L1,45421649,71.06875,3.6704514,endothelial cell,colorectum,False
L1,45423127,1.7756032,34.555054,fibroblast,colorectum,True
L1,45175023,-0.40601835,-79.44948,B cell,colorectum,False
L1,45400718,14.520092,17.533499,neutrophil,lung,False
L1,45433379,-38.763203,38.41791,epithelial cell,colorectum,False
L1,45434634,-34.92897,3.3164182,T cell,colorectum,False
L1,45184773,3.2965865,17.774605,epithelial cell,ovary,False
