gene,gene_name,log2fc,cav_r,pair
ENSG00000100575,TIMM9,0.0017746869225156,-0.048668593278515,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000180353,HCLS1,0.0017743280031631,0.0853531579539434,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000188976,NOC2L,-0.0017727706887045,0.0073615050791833,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000234171,RNASEH1-DT,0.0017711559656137,-0.0115084006505395,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000113657,DPYSL3,-0.0017705409296623,-0.1012269705204495,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000160094,ZNF362,-0.0017665597770105,-0.0288073082503607,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000010030,ETV7,-0.0017661520361257,-0.0027955974674496,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000007933,FMO3,0.0017659732361677,-0.0672204987366616,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000204257,HLA-DMA,0.0017591717358729,-0.0349187303022714,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115761,NOL10,-0.0017573975868803,-0.0217769415170101,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115590,IL1R2,0.0017529793563714,0.0089384884916994,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000176014,TUBB6,-0.0017487182723344,-0.0851390668678644,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000162065,TBC1D24,0.001747247939134,-0.0113390203576672,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198663,C6orf89,0.0017469914463878,0.0022362218428958,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000103005,USB1,-0.0017447063063865,0.0003064659633121,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000149554,CHEK1,0.0017430831410956,0.0269128196139319,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000110768,GTF2H1,0.0017404436775979,-0.035771756546695,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143751,SDE2,0.0017388405590872,-0.0434728633933372,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000130175,PRKCSH,-0.0017385597816141,-0.0576325205448002,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000156876,SASS6,0.0017320667751203,-0.021856768937933,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000179674,ARL14,0.001720054184161,0.0235982806256384,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000187605,TET3,-0.0017200311001978,-0.0031960724980209,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000176946,THAP4,0.001718969898866,0.0122467544893378,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000197555,SIPA1L1,0.0017177344624451,-0.013851933274294,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000116774,OLFML3,-0.0017144991499146,-0.2470864252094218,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000100065,CARD10,-0.0017131540633008,-0.0085220107671891,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000005243,COPZ2,-0.001709733538791,-0.1551430375509749,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000037757,MRI1,0.0017061158451084,-0.0050882720088194,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000120539,MASTL,-0.0017021816447714,-0.0002774302124838,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000128512,DOCK4,-0.0017007621005824,-0.0624593594418472,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000132406,TMEM128,0.0016967597168501,-0.016312004578393,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000134153,EMC7,0.0016906505361867,-0.0420167010402666,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165716,DIPK1B,-0.001689495781666,0.0303279170885778,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000103319,EEF2K,0.0016893274130559,-0.1340147195293908,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144401,METTL21A,0.0016834901535567,0.0262342788040764,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144935,TRPC1,0.0016829941620534,-0.0186573832962799,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000162616,DNAJB4,0.0016824712425053,-0.0520328997792972,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000177000,MTHFR,-0.0016797487991971,-0.0074333981957743,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000137767,SQOR,0.0016781240018299,-0.0156714939624457,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000101452,DHX35,0.0016775775954398,-0.0278713429048369,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000112852,PCDHB2,-0.0016743695655561,0.0108866707111736,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000147669,POLR2K,0.0016732119563978,0.0095871237974301,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000260563,ENSG00000260563,0.0016700019843052,0.0010888208551656,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000272994,C2orf49-DT,-0.0016662540219472,-0.0243496548590034,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163132,MSX1,0.0016657350217621,0.0369162545923058,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000223891,OSER1-DT,0.001665138291659,-0.0014867944697275,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144647,POMGNT2,0.0016610178019931,-0.0992049826979661,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164134,NAA15,0.0016603402248085,-0.0431407742190618,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000079739,PGM1,0.0016595275592409,-0.0519991060356898,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000032742,IFT88,0.0016552893724147,-0.0343892708042745,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000229999,SGSM3-AS1,0.0016495701132138,-0.0082205418858394,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144231,POLR2D,0.0016473135891316,0.0424583156126612,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000036257,CUL3,0.0016409711632604,-0.0186407926966031,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000011143,MKS1,-0.0016408063874784,0.006050735808549,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000116641,DOCK7,-0.0016364972866293,-0.0096522827089528,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000162819,BROX,-0.0016335031426743,-0.0572692610825887,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000204427,ABHD16A,0.0016268340989412,0.0110291698288615,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144134,RABL2A,-0.0016264298394927,-0.022319328102571,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000126860,EVI2A,-0.001624806873705,0.062348042856595,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000137054,POLR1E,0.0016241776602218,-0.0149567191884976,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000247400,DNAJC3-DT,0.0016226654255917,0.0074234223610131,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163291,PAQR3,-0.001622598805436,-0.0165539346003284,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000149782,PLCB3,0.0016221147657147,-0.0219405727910201,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163539,CLASP2,-0.0016200283787457,-0.0619333548643223,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000058056,USP13,0.0016178517617021,-0.0142721500482256,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000107821,KAZALD1,-0.0016176806195894,-0.1076521812859019,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000117153,KLHL12,-0.0016151646097735,-0.01124745530286,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000091009,RBM27,-0.0016083750158058,0.057776273570111,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000186660,ZFP91,-0.0016068543840316,-0.026551927871766,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198963,RORB,-0.0016039755699338,-0.0323977211299268,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000119231,SENP5,0.0016024004545382,-0.0049439921460712,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135931,ARMC9,-0.0016016993850008,0.0062755344028197,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000149136,SSRP1,0.0016011661085729,0.0048460595730244,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000175106,TVP23C,-0.001598910792817,0.0081934183880656,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000140367,UBE2Q2,-0.001598214388357,-0.0070569813806429,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000109881,CCDC34,-0.0015948274773741,-0.0164720586172184,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000167657,DAPK3,-0.0015926812318524,-0.0360426544078722,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135249,RINT1,0.0015921454123068,0.0141441535798827,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000175104,TRAF6,-0.0015897913441627,-0.0079489594090136,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164403,SHROOM1,-0.0015895551053962,0.0579124323117738,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000102890,ELMO3,0.0015887541014358,0.0108719039281296,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000110660,SLC35F2,-0.0015885647089393,-0.0078481667361169,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000119396,RAB14,-0.0015832664997234,-0.0491856937498279,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000107140,TESK1,-0.0015818014150147,-0.0353927272054372,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000041880,PARP3,0.0015795584596442,-0.0211978030024282,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000126524,SBDS,0.001574495029734,-0.0162256637724905,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000131043,AAR2,0.0015706669452034,-0.0388262609560719,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000142556,ZNF614,-0.001569868423501,0.0036545244462799,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000204138,PHACTR4,0.0015691343135113,0.0252078206744483,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000114670,NEK11,-0.0015685797696256,-0.0130575691800303,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000153561,RMND5A,0.0015664144266212,0.0194695769667983,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000186130,ZBTB6,-0.0015630108155818,-0.0026681786109892,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000255874,PRECSIT,-0.0015595523755221,-0.0380573896394847,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000123933,MXD4,-0.0015569906893832,-0.0342329643720164,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000240204,SMKR1,-0.0015562382816291,0.0036469194685396,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000175548,ALG10B,-0.0015516856102933,-0.032325978851026,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000247498,GPRC5D-AS1,-0.0015484321729919,-0.0120527274283011,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000152409,JMY,-0.0015459031472634,0.0389017973901823,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000113048,MRPS27,-0.0015415038651437,-0.0163331442541123,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000173599,PC,0.0015400761015496,-0.0150114286862714,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000167700,MFSD3,-0.0015393006878832,0.0041307930267071,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000188542,DUSP28,-0.0015368800998745,0.009890157371329,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000108771,DHX58,-0.0015365490029818,-0.0326198845160715,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000230844,ZNF674-AS1,-0.0015344972687848,0.0122290970027709,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000161960,EIF4A1,-0.001532437556417,-0.0237991220811634,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115902,SLC1A4,-0.0015309386141264,0.0060797493361564,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000174106,LEMD3,0.0015257117915352,-0.0022086503636234,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000169991,IFFO2,0.0015251346149577,0.0174132306082349,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105186,ANKRD27,-0.0015248320211654,-0.0123346506647215,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135414,GDF11,-0.0015222339178158,0.023542092649385,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184731,FAM110C,-0.0015215648298789,-0.0307325129517883,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135424,ITGA7,-0.0015210130300933,-0.0647847871911818,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000227258,SMIM2-AS1,0.0015198188685537,0.0305513647178863,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000112685,EXOC2,-0.001519750794602,0.0206594534337478,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000147316,MCPH1,0.001518472897578,-0.0017785662704248,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000272754,ENSG00000272754,0.0015120831909716,0.0258845656975283,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000158006,PAFAH2,-0.0015110367466891,0.0023919735403419,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000185614,INKA1,-0.0015061830634535,0.0059647746886004,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182648,RNF32-DT,0.0015053052494538,0.0336702081442123,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000073578,SDHA,0.0015043077476382,-0.0245736484253345,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000171310,CHST11,-0.0015008917451465,0.0159896609423019,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000126790,L3HYPDH,-0.0014985938813899,-0.0307193206309975,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000006837,CDKL3,-0.0014970505229883,0.004329922661493,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000113448,PDE4D,0.0014962255542482,0.0336081283234791,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000116815,CD58,-0.0014953821308189,-0.0204945746014762,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143786,CNIH3,0.00149484807215,-0.0141541001873308,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000229056,HECW2-AS1,-0.0014916150714222,0.0393917473239059,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000186272,ZNF17,0.0014911354729353,0.0057497070450127,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000151500,THYN1,-0.0014910162285483,-0.0302134288073774,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000226179,LINC00685,0.0014868881887427,0.0045094332096715,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144021,CIAO1,-0.001483571737385,-0.0156356867354633,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000234771,SLC25A25-AS1,0.0014815422775744,0.014766035988058,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000008130,NADK,0.0014787782939907,0.0441414931970276,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000091536,MYO15A,-0.0014765726931992,-0.0154416218557925,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168538,TRAPPC11,-0.0014762501596748,-0.0079293646651599,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000171680,PLEKHG5,-0.0014749778721169,-0.0220147420648642,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000160570,DEDD2,-0.0014734121909145,-0.0082932040791114,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000255468,B4GAT1-DT,0.0014731850449633,-0.0122021025190515,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000213563,C8orf82,0.0014707143354252,-0.0754640970840007,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000219481,NBPF1,-0.0014697781072703,-0.0569870054261429,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000136451,VEZF1,0.0014673115026966,-0.0346202804103112,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000183979,NPB,0.0014672933537914,-0.068439885785575,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000100403,ZC3H7B,-0.0014654350932347,-0.0061010145493708,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170264,FAM161A,0.0014599495668773,-0.0105347761668628,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105516,DBP,0.0014545258923155,-0.0189679687904266,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000124201,ZNFX1,0.0014509723606202,-0.0024422150253155,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000268713,ENSG00000268713,-0.0014474126650189,-0.0058801816869881,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000241343,RPL36A,0.0014472491379035,0.1089873513292269,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000074047,GLI2,0.0014442398807007,-0.0680502533935845,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000157881,PANK4,-0.001439001886691,0.0247860590479104,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000102034,ELF4,-0.0014372464191746,-0.0187583416041031,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000101220,ADISSP,-0.0014362921471142,-0.0201714843866859,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000101346,POFUT1,0.0014359182206639,0.0058651926537254,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000117594,HSD11B1,0.0014352323647414,-0.0799171248966982,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115526,CHST10,0.0014325140370805,-0.0086703173676175,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000139722,VPS37B,-0.001432491034485,0.0083922516747299,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000228300,FAM174C,0.0014321341599451,-0.0076983490500578,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144649,GASK1A,-0.0014304069844347,-0.0927116311781754,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000204843,DCTN1,-0.0014299666450457,-0.0543182497992345,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115760,BIRC6,0.0014284855434821,-0.0030973165041602,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184545,DUSP8,-0.0014276491290727,-0.0079490004156431,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000232442,MHENCR,-0.0014268306017189,0.0080594125345191,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000117682,DHDDS,-0.0014261913767055,-0.0310611559594641,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000107938,EDRF1,0.0014255486916417,-0.016559142881649,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182195,LDOC1,-0.0014241487082988,-0.0837599205723833,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000147133,TAF1,0.0014213453245249,-0.0345538377914763,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165271,NOL6,0.0014207182033673,-0.0198156965545791,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000104321,TRPA1,-0.0014177539813863,0.1487730745356183,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000161847,RAVER1,-0.0014174758406144,0.0215162397912527,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000180509,KCNE1,-0.0014146765128691,-0.0131980069214018,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000279833,ENSG00000279833,0.001414023730617,0.0295537231992058,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000066044,ELAVL1,0.0014075271927853,0.0058060457214713,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000259891,ENSG00000259891,-0.0014056521541819,0.0405172618894627,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000189091,SF3B3,0.0014030525848381,-0.0267389205135023,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000138050,THUMPD2,-0.0013974002152409,-0.0144059043915466,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163918,RFC4,-0.0013964543191326,-0.006902769327962,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000109686,SH3D19,0.0013947160383735,-0.0592232525148892,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000162959,MEMO1,0.0013912354922803,-0.0136363732551771,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163935,SFMBT1,0.0013905255140446,0.0320831675635803,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000158850,B4GALT3,-0.0013887325759636,-0.024727077144529,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000196418,ZNF124,-0.00138696077645,-0.00227057767285,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000120798,NR2C1,0.0013834502295865,-0.0125859179353132,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000265739,ENSG00000265739,0.0013821979978651,-0.0098081794302859,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184260,H2AC20,-0.0013814708652957,-0.0169776839624105,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000186814,ZSCAN30,-0.0013806798700098,0.0397870772882617,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000138036,DYNC2LI1,0.0013805355912039,-0.0817503266527424,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000029639,TFB1M,0.0013796951945323,0.0420029803572263,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000127415,IDUA,-0.0013796576384338,-0.0673617720533649,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170903,MSANTD4,0.0013787497639894,-0.0138368798126959,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000257218,GATC,-0.0013757185214164,-0.0086356586633909,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000180957,PITPNB,-0.001375396970157,-0.0076449273054884,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000148225,WDR31,0.0013739481334624,0.0107218838793274,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000175279,CENPS,0.0013730506396421,0.0120300265139466,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000249115,HAUS5,0.0013708182073619,0.0252893249071155,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164002,EXO5,0.001369900692467,-0.018304316096462,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000110697,PITPNM1,0.0013664578960336,0.0131680292034773,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000012660,ELOVL5,-0.0013646462148749,0.0394693323129378,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000186532,SMYD4,0.0013590131903684,0.0256436539249167,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143590,EFNA3,-0.0013506069669098,0.016891614803985,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000176532,PRR15,-0.0013485620252943,0.0378174544890683,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000123352,SPATS2,0.0013476133419025,0.0072815122158643,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135537,AFG1L,-0.0013464731421401,0.0344913625370338,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000130669,PAK4,-0.0013463903568748,-0.0545411392671695,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000124575,H1-3,0.0013404033151172,0.0363447356018518,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000254827,SLC22A18AS,-0.0013387420962355,-0.0049455241047891,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000067248,DHX29,0.0013384007929808,-0.0476705188903207,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000197863,ZNF790,-0.0013379798617004,-0.0107154057984386,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198464,ZNF480,-0.0013376204228623,0.0364180575243814,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000175662,TOM1L2,0.0013301019258732,-0.0211067932503719,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000264247,ZNF407-AS1,-0.0013265927795553,0.0396047173991148,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168758,SEMA4C,0.0013262843271944,-0.0503461775795186,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000169598,DFFB,0.001324446549306,-0.004659412743407,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000145911,N4BP3,0.0013195029855592,0.0357454601081084,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000116717,GADD45A,0.001317681140155,-0.0475420419024506,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000162998,FRZB,0.0013144637796507,-0.039685472984816,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000224982,TMEM233,0.0012956696905764,-0.0284179428610637,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170011,MYRIP,-0.0012916291738856,0.0221409523444815,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000166507,NDST2,-0.0012912344550008,-0.0358968522373199,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000166860,ZBTB39,0.0012889976837121,-0.0169722233147563,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000174080,CTSF,-0.0012881468837324,-0.1932047913934212,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000116299,ELAPOR1,0.0012851163101304,0.0389693904362059,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000151893,CACUL1,0.0012845200932717,-0.0411997408827171,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000263089,ENSG00000263089,0.0012825773380026,0.0240035081493727,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170485,NPAS2,-0.0012812128592375,-0.0042965783286938,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000175063,UBE2C,0.0012804021485957,0.0459368771328699,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000082153,BZW1,-0.0012787587876215,-0.0219651362472027,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000167157,PRRX2,-0.0012737218446124,-0.0970363220711488,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000183161,FANCF,0.0012728129652029,0.0259832987569392,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000249679,ENSG00000249679,-0.0012726333501915,-0.0405938708543067,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000125843,AP5S1,0.001268475241699,-0.0060867484376162,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000173020,GRK2,0.0012663108124817,0.0150081880730103,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000133216,EPHB2,0.0012662336156566,-0.0547365747449027,fibroblast__colorectum__normal_vs_colorectal_cancer
