pair,gene,gene_name,log2fc,cav_r
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000169131,ZNF354A,-0.0500845446980493,-0.0393025390611837
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000154188,ANGPT1,-0.0500658534607661,-0.0981128560542928
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000162069,BICDL2,0.0500482931653789,0.0601454763006647
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000164440,TXLNB,-0.0500466607251665,0.0097674990892943
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000164211,STARD4,-0.0500434667613906,-0.0436808014228324
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000239900,ADSL,-0.0500386686167783,-0.0225535576408768
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000128641,MYO1B,0.0500110902875024,0.0347719211541577
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000018408,WWTR1,0.0500108312504446,-0.0004708862895732
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000167371,PRRT2,-0.0499980807966093,0.0336871069733867
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000183520,UTP11,-0.0499854266915951,0.011762892648596
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000112486,CCR6,-0.0499841611900544,-0.0851205612832279
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196821,ILRUN,-0.0499294112293117,-0.0292389916516505
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000088970,KIZ,-0.049925549437549,-0.0117131805106225
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000159082,SYNJ1,-0.0499127069543453,-0.1333083960508168
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000130741,EIF2S3,-0.0499014659629471,-0.0842405543928456
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000215305,VPS16,-0.0498953689905098,-0.0619030425262839
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000101265,RASSF2,-0.049888291565295,-0.0323185568443137
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000158406,H4C8,0.0498839682633605,0.0858002214115117
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000108582,CPD,-0.0498786050889287,-0.0446004188866281
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000054965,FAM168A,-0.0498713604382271,-0.153328728544206
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000177853,ZNF518A,-0.0498359197185811,-0.0642333104446268
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000147862,NFIB,0.0498299562281035,0.0574487772215856
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000104093,DMXL2,-0.0498193912557153,-0.0830990974748347
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000120992,LYPLA1,0.0498119545890767,0.0505780562660755
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000173960,UBXN2A,-0.0498095397755864,-0.0226818622874477
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000156017,CARNMT1,0.0497830343785899,-0.0230921146665072
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000111335,OAS2,-0.0497784104663467,-0.0327771912018148
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000183576,SETD3,-0.0497511624586784,-0.0258951362091594
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000137033,IL33,-0.0497437639413382,0.0105850487366698
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000100280,AP1B1,-0.0497383570581803,-0.0158117845526937
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000166037,CEP57,-0.0497374459428317,-0.070979497459524
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000176623,RMDN1,-0.0497308477259893,0.0247270014242835
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000102007,PLP2,-0.0497108978301606,0.0484034026574631
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000034533,ASTE1,-0.0496514150722864,-0.046111512924239
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000119446,RBM18,-0.0496372460606678,-0.0625690593883855
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000080189,SLC35C2,-0.0496333317052392,-0.0369371210912449
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000167700,MFSD3,-0.0496332963837369,-0.01171980375041
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000162542,TMCO4,0.0495887825106078,0.0615198768925366
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000089094,KDM2B,-0.049577536513519,-0.0102720812767684
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000110675,ELMOD1,-0.0495499503164241,-0.0783300685449453
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000133316,WDR74,0.0495388748105121,-0.0035635844160291
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000106404,CLDN15,0.0495319535966437,0.013234750216327
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000135317,SNX14,-0.0495268818459151,-0.0044416727328188
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000175287,PHYHD1,0.0495078342567172,0.0411592034088124
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000265681,RPL17,-0.0494818831724574,-0.1683492938950875
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000198846,TOX,0.0494573547704406,0.0132740280931048
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000144120,TMEM177,0.0494565567874762,0.0424849554475946
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000166405,RIC3,-0.0494449292231013,-0.0309874436464447
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000126353,CCR7,-0.0494434950289426,-0.059018668389543
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000103064,SLC7A6,-0.0494382609751779,0.0350227765260518
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000142961,MOB3C,-0.0494378480204832,-0.0923644042862625
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000155903,RASA2,0.0494217590214898,-0.0452729661405022
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000168288,MMADHC,-0.0493987296808576,0.0099076683157293
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000178685,PARP10,-0.0493782774834545,-0.0670527392169071
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000112144,CILK1,0.0493781295942706,0.0749174440751903
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000143190,POU2F1,-0.049354254731516,-0.003907621523021
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000138629,UBL7,0.0493503583357748,-0.0147134047423122
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000121989,ACVR2A,-0.0493385800853663,-0.0674398458375102
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000119688,ABCD4,-0.0492925275197505,-0.0188553065467344
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000080546,SESN1,-0.0492908652367501,-0.0545223786013061
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000132376,INPP5K,-0.0492823382822118,-0.0444493427555144
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000149483,TMEM138,-0.049279373269136,-0.0360285250570708
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000147027,TMEM47,-0.0492680965462764,-0.1097113545111709
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000077232,DNAJC10,0.0492633193343164,0.0734732325052414
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000140853,NLRC5,-0.0492327724201421,-0.0711798781327485
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000123610,TNFAIP6,-0.0492197987812391,-0.0953972826668309
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000006016,CRLF1,0.0492128540386349,0.0298766002651023
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000122223,CD244,-0.0492075952057994,-0.0327346798728619
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000165175,MID1IP1,-0.049191192772461,0.0158612616515313
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000164815,ORC5,-0.0491696605738643,0.0069144720436578
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000015133,CCDC88C,-0.0491000186759056,-0.0169156473205715
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000023892,DEF6,-0.0490515413265761,-0.0493745538290771
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000206538,VGLL3,-0.0490509579766656,-0.1208584178639814
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000136021,SCYL2,-0.049042663722487,0.0263288701935786
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000173156,RHOD,0.0490402827257261,0.0558031450083189
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000198689,SLC9A6,-0.0490029990260512,-0.1145627248404654
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000089154,GCN1,-0.049001121147814,-0.024881533838366
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000198019,FCGR1BP,-0.0489719118487249,-0.0963780905343442
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000071243,ING3,-0.0489657957964649,-0.0238718286366931
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000156711,MAPK13,0.0489547959722184,0.0368122652632959
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000173692,PSMD1,0.0489476935030805,0.0515357140623518
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000166938,DIS3L,-0.0489364651532854,-0.084212987434156
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000088387,DOCK9,-0.0489321596705512,-0.015507319186763
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000141428,C18orf21,-0.0489233135529352,0.0072580902796492
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000172116,CD8B,-0.0489210538791912,-0.0321726053856395
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000148291,SURF2,0.0489206764700595,0.0258132639552665
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000083312,TNPO1,-0.0489033982647554,-0.081583470618347
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000106628,POLD2,0.0489018706540044,0.0556388747694198
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000198721,ECI2,-0.0488971371089454,-0.0403892408549514
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000183346,CABCOCO1,-0.0488848353790198,0.0281529925187001
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000103264,FBXO31,-0.0488704888793068,-0.1177625845065732
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000143951,WDPCP,-0.0488697997233583,-0.1348762722872303
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000178307,TMEM11,0.0488462498656684,0.1107152241365179
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000254470,AP5B1,-0.048809050228379,-0.0328885951037947
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000146909,NOM1,-0.0487957810071407,-0.1020642257883521
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000071889,FAM3A,-0.0487930544067576,-0.066843617504155
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000148634,HERC4,-0.0487630261409075,-0.0389542647137109
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000121073,SLC35B1,-0.0487593070259624,-0.0599394106497263
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000225190,PLEKHM1,-0.0487458682636543,-0.0372964425261434
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000181264,TLCD5,-0.0487372337676367,0.0385962533771675
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000165416,SUGT1,0.0487161924586079,-0.0292033008886285
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000163322,ABRAXAS1,-0.0487011815460254,-0.0232093371079587
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000170312,CDK1,0.0486865343355151,0.098813432087985
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000116133,DHCR24,0.0486840118245393,0.0727538695534804
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000239282,CASTOR1,0.0486772244181763,0.0474926980203564
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000105879,CBLL1,-0.0486660367983553,-0.0923351556523842
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000086758,HUWE1,-0.0486640299788647,-0.0423530686101264
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000103540,CCP110,-0.0486626001109135,0.0515547326924514
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000198937,CCDC167,-0.048645596894861,0.0062146960704541
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000160285,LSS,-0.0486447878522527,-0.048218038989306
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000149218,ENDOD1,0.0486312023334697,-0.0463763620543919
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000131941,RHPN2,0.0486294624758555,0.0642815842334673
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000099381,SETD1A,-0.0486213294309588,-0.0269231562263459
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000114279,FGF12,0.0486172644420154,0.0869941782403515
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000187720,THSD4,-0.048610202364431,-0.0490763303257115
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000204843,DCTN1,-0.0485992455708813,-0.0457233516332937
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000082014,SMARCD3,0.0485957856858063,0.0222397758889456
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000149150,SLC43A1,-0.0485845027542569,-0.1015688221600363
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000081760,AACS,0.0485804786495088,0.0607622983824059
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000121931,LRIF1,0.0484955234834456,0.0453883447753645
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000176871,WSB2,0.0484654318467465,-0.0210255682103967
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000112033,PPARD,-0.0484184294429289,-0.0884965815913106
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000062582,MRPS24,0.0483976503083486,0.0026972539911662
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000116213,WRAP73,-0.0483742692886612,-0.0445605030678403
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000160208,RRP1B,-0.0483661948726456,-0.0523293329055152
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000259330,INAFM2,-0.0483627139638066,-0.0521186971776619
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000099203,TMED1,-0.0483599900163881,-0.0484737062924523
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000221926,TRIM16,-0.0483481981470798,0.0756385194488819
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000138138,ATAD1,0.048332924440037,-0.0458151890742386
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000164062,APEH,-0.0483221930867306,-0.0907349419225689
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000105640,RPL18A,0.048321390132982,-0.1928054038525897
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000057608,GDI2,0.0483076040382761,0.1115440521906993
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000262580,ENSG00000262580,-0.048305648691001,-0.0277463900912479
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000108599,AKAP10,-0.0482884359787231,-0.0328483096394088
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000071054,MAP4K4,-0.0482846998028566,-0.0416713508607744
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000133134,BEX2,0.0482737042224116,-0.0171173611379109
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000148824,MTG1,-0.0482736277155307,-0.048426032100054
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000228474,OST4,0.0482620557709101,-0.0880794060608563
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000257084,MIR200CHG,0.0482545358569216,0.0862129735437277
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000112312,GMNN,-0.0482371540987762,-0.0024804412371337
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000083844,ZNF264,-0.0482324540072123,-0.0680737751824087
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000109270,LAMTOR3,0.048230940684196,0.0270009097596989
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000235098,ANKRD65,0.0482303406532304,0.0364172708330981
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000122376,SHLD2,-0.0482292041839768,-0.0324213139224223
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000120262,CCDC170,-0.0482259816963528,0.0099976961351722
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000204178,MACO1,0.0482112258427809,0.0052598699242003
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000059588,TARBP1,-0.048181919810029,-0.0231259259015211
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000104783,KCNN4,-0.0481736234472969,-0.0522706054233515
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000133302,SLF1,-0.0481722948510967,-0.0044367108665244
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000022567,SLC45A4,0.048171454143047,0.0507917648497652
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000248323,LUCAT1,0.0481648656182072,0.0520258894904429
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000160472,TMEM190,0.0481631679934524,0.1551793005356667
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000197776,KLHDC1,-0.0481552590513003,-0.0483325995915904
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000138190,EXOC6,-0.0481448132999203,0.013543521795711
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000160818,GPATCH4,0.0481324203321979,0.0202314053631787
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000158373,H2BC5,0.0481317154451569,0.0378820626977378
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000123178,SPRYD7,0.0481121958434182,0.0571846216247152
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000205269,TMEM170B,-0.0481033303263131,-0.106606133588277
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000006576,PHTF2,-0.0481012012439959,-0.0780540470580793
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000136295,TTYH3,-0.0480909312384149,-0.0981365152212097
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000136802,LRRC8A,0.0480802780943989,-0.0200541048202147
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000180917,CMTR2,-0.0480592663993784,0.0163189968913607
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000165698,SPACA9,0.0480548666227818,0.1280825676686987
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000149480,MTA2,-0.0480508986824051,-0.0255403148693772
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000158526,TSR2,-0.0480371972882184,0.0781098665584163
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000178363,CALML3,0.0480354209061024,0.0219614040614397
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000035681,NSMAF,-0.0480222721560551,-0.0533990374104086
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000131188,PRR7,0.0479983920910187,0.0115531052568832
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000242372,EIF6,-0.0479969480417369,-0.0226598230496714
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000106460,TMEM106B,0.0479808874451568,-0.0140312043279048
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000072849,DERL2,-0.0479704733622505,-0.0613204080633106
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000071189,SNX13,-0.0479564708700282,-0.0185036010507588
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000183718,TRIM52,-0.0479549527414195,-0.0519580282434332
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000115970,THADA,-0.0479443281934976,-0.0287946854063076
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000156599,ZDHHC5,-0.0479249856326548,-0.0662362832174032
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000011405,PIK3C2A,-0.0478586545374259,-0.0146775050436493
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000080293,SCTR,0.0478581132467328,0.0352881983832399
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000166068,SPRED1,-0.0478559709468531,-0.0715769703689482
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000108176,DNAJC12,0.0478443299531294,-0.0068005391266223
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000111727,HCFC2,-0.0478387344687506,-0.0129097186785943
