pair,gene,gene_name,r,rank,l2_score,expr_scaled
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.4516335,0.6970982
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.5533471,0.73520577
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.2909334,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,6.9564285,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.4464784,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.6194055,0.7317982
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.004002,0.6783414
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.927138,0.62781525
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.4522624,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.251292,0.6637524
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.648676,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.9643378,0.8330999
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,6.488389,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.5412896,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.199642,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.9126453,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.475042,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.0843506,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.9295795,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.713154,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.5632017,0.7588632
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.25405,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.462347,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.3200355,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.5531814,0.91669536
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.2450323,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.0084665,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.6076212,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.9167023,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.1870823,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.4706855,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.057426,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.804137,0.9000418
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.9333887,0.5529529
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.9944365,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.15382,0.70804954
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.6052017,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.082148,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.0599732,0.62958956
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.644861,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.1491804,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.4693847,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.020549,0.58858204
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.4127655,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.1367188,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.3656745,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.8565328,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.6625795,0.16771276
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.303227,0.5389062
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.9509943,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.48749313,0.9624735
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.3128,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.8146296,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.3378818,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.0472198,0.2895656
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.8100953,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.532432,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.4420023,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.3503356,0.66305286
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.0655527,0.6610066
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.7057424,0.9482604
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.656421,0.52354765
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.7456176,0.6253762
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.1972737,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.0665994,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.942757,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.6374044,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.7208054,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.8228407,0.8857748
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.5087012,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.6533402,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.69697213,0.79945946
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.6509674,0.47638202
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.9239762,0.8221182
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.792343,0.97500473
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.2100382,0.7378387
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.90854913,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.258097,0.9417274
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.12542151,0.78871316
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.16295394,0.5737513
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.1924288,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.0212522,0.43873394
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.7857232,0.9154443
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.3065071,0.61209565
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.3491075,0.7966866
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.2565846,0.80958587
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.5230678,0.9738307
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.4498876,0.83786833
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.3407127,0.9830527
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.6710505,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.0922322,0.28591242
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.6754048,0.94767344
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.41882905,0.7049032
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.9654458,0.6839668
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.4557464,0.8476711
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.4624936,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.36801097,0.73866814
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.7085405,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.8824965,0.88719153
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.73097813,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.6768272,0.8879829
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.363842,0.7634736
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.5302426,0.88903254
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.7376039,0.93203527
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.55674255,0.9384569
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.5172892,0.68090284
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.9032708,0.7047045
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.1726899,0.9595872
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.8201486,0.8272916
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.4855872,0.7142379
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.8231559,0.56143117
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.9367509,0.91238785
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.0878175,0.37213138
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.0103054,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.9410563,0.7228125
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.2452904,0.41963896
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.5517313,0.8634023
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.0687697,0.90425324
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.0244328,0.84626234
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.31945053,0.76515746
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.9963031,0.92982906
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.8581586,0.88232404
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.36536008,0.93746316
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.5289153,0.39724585
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.85505205,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.428911,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.1185553,0.6868152
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.403551,0.6540829
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.6554794,0.47789475
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.4824574,0.65822077
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.0654415,0.58653146
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.252744,0.7544522
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.1359487,0.7188754
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.7240834,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.568759,0.3616499
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.6843338,0.7931782
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.7216053,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.9466964,0.5772704
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.2862467,0.6594755
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.7070177,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.642184,0.683774
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.5347412,0.71374404
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.656213,0.77022296
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.9888433,0.3126634
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.2811818,0.85302985
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-1.5538722,0.5949168
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.6641122,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.4025247,0.99064744
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.46510637,0.7246732
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-1.0552927,0.87221366
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.3870361,0.8170631
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.11692969,0.79840493
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.38335943,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-2.2198126,0.5975079
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-1.0023674,0.6807507
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.2985234,0.6495344
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.3956716,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.0375618,0.7106589
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.3720734,0.7626364
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.8960876,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.7816679,0.7111846
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.0611588,0.651012
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.088095,0.8227167
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.3360316,0.6450037
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.8655214,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.7455813,0.43349198
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.1723175,0.65907544
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.5930307,0.4655773
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.0235871,0.4118628
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.0539079,0.7037705
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.1077976,0.4292261
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.88893217,0.6844303
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.229917,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.64255786,0.75813454
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.9019798,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.058237,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,4.101294,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.29776773,0.4001527
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.9194639,0.83119464
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.7821287,0.8904122
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,3.5563948,0.65416646
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.10862,0.69011825
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.23093657,0.4307226
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.15355648,0.74615115
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,-0.5054984,0.7417531
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.3536971,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.896921,0.8964459
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.9716654,0.6443644
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,2.049589,0.7995693
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.5287113,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,5.502768,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.08168558,0.7850343
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.3740424,0.99175704
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.8391736,0.74050426
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,0.83885884,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000026025,VIM,-0.4562137359537516,5,1.3118225,0.0
