pair,level,gene,gene_name,log2fc,cav_r
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000119711,ALDH6A1,0.0365675971878854,-0.03319950059520205
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000174780,SRP72,-0.0365575339444946,-0.10099769072524585
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000119535,CSF3R,0.0365493133621076,0.14945986637628875
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000196284,SUPT3H,0.0365488032309063,0.02122211678512387
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000111860,CEP85L,0.0365484696111149,0.02069941477206352
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000173457,PPP1R14B,0.036540446216019,-0.03186850144910769
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000162654,GBP4,-0.0365025081635066,-0.01960432632326085
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000085449,WDFY1,-0.0364855849443992,-0.032870144719829984
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000100335,MIEF1,-0.036484748943411,-0.02043282686970793
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000065243,PKN2,-0.0364705406757497,-0.004352055350303981
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000169122,FAM110B,-0.0364660794665817,-0.12186979063622752
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000159348,CYB5R1,0.0364583896152111,-0.07861838711284713
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000176956,LY6H,0.0364568003259844,-0.040408570481301954
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000168303,MPLKIP,-0.0364533939829882,-0.009239383104667308
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000261183,SPINT1-AS1,-0.0364442258573779,0.11800520292851051
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000102882,MAPK3,-0.0364405396558196,0.008342532898623944
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000198113,TOR4A,-0.0364286290648549,0.007636312189452589
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000138613,APH1B,-0.036416995005254,-0.08796551465242876
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000083444,PLOD1,0.0364112957894796,-0.07491645330087131
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000074590,NUAK1,-0.0363964514393954,-0.021900963198466305
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000136813,ECPAS,-0.0363746882748514,0.01376182802982565
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000059573,ALDH18A1,-0.0363456366550503,-0.06169863606079647
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000143797,MBOAT2,-0.0363364839757852,0.020299076526398355
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000100290,BIK,-0.0363124586835167,0.10800855043142074
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000147400,CETN2,-0.0363114792479297,-0.05895415863363535
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000118523,CCN2,-0.0362987341605187,-0.15247283627225436
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000187778,MCRS1,-0.0362805795710913,-0.01015564900004682
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000164610,RP9,0.0362726316729711,-0.039178649029145245
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000237125,HAND2-AS1,0.0362704622684775,0.005962946252682295
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000069956,MAPK6,-0.0362654938794256,-0.0515668181062493
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000010256,UQCRC1,0.0362324959344728,0.02988843344189845
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000164209,SLC25A46,-0.0362311942767189,-0.034207932686789996
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000173221,GLRX,-0.036219274535023,-0.06563750193557395
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000013563,DNASE1L1,0.0362029064089988,-0.03597611391694201
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000148248,SURF4,0.0361961557296859,-0.0613078412021181
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000107521,HPS1,-0.0361912265368563,-0.0581383541016152
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000010626,LRRC23,0.0361728760488678,-0.00827530039515771
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000168675,LDLRAD4,0.0361725446538461,-0.0511181365507952
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000158863,FHIP2B,-0.0361597388989159,0.0006345607245780189
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000149483,TMEM138,0.0361442628990339,-0.020283730806934432
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000115289,PCGF1,-0.0361356420792551,-0.018252325545690628
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000075785,RAB7A,-0.036120175133772,-0.0801439065721982
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000164741,DLC1,-0.036104732629741,-0.04818465191895711
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000151746,BICD1,0.0361039140691958,-0.008923086853987948
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000150995,ITPR1,0.0361035691953923,-0.0029861231184251766
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000163348,PYGO2,0.0360956915834065,6.386128831755045e-05
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000163599,CTLA4,0.0360948743564946,-0.011293625534656388
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000180389,ATP5F1EP2,0.0360824382661802,-0.00026667473144646227
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000100418,DESI1,-0.0360735109332003,-0.01877994920764372
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000143297,FCRL5,0.0360716134492996,0.04882950337460269
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000206579,XKR4,0.0360690208775464,0.15357410941474683
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000104951,IL4I1,-0.0360599911034647,-0.0727846465687254
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000198356,GET3,-0.0360552877439508,-0.14813180194098532
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000267519,MIR23AHG,0.0360492709730368,-0.02693666468796013
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000101470,TNNC2,0.0360354293490546,0.01694183487382491
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000102100,SLC35A2,-0.0360244533823079,-0.07479970169545667
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000167987,VPS37C,-0.0360242806237935,-0.05557467898697879
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000177455,CD19,0.03601604721171,-0.009242358316989805
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000146833,TRIM4,-0.0360066101496866,-0.012000982139948118
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000176454,LPCAT4,-0.035999740342913,0.03129069979877546
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000171819,ANGPTL7,0.0359906180066564,0.08544756291010618
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000122507,BBS9,0.0359804175965439,0.01903216342866453
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000117707,PROX1,-0.0359644499401411,0.047183954982196234
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000100523,DDHD1,0.0359607924083278,0.045625802863173345
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000101384,JAG1,-0.0359573346449829,-0.09961211429006141
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000266967,AARSD1,0.0359549881297253,0.033591283604953504
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000100647,SUSD6,-0.035947678209067,-0.07322984638823196
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000063660,GPC1,0.0359422078183784,0.05098472694305958
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000197982,C1orf122,0.0359375259345575,-0.08393504935860518
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000105281,SLC1A5,-0.0359368811770589,0.018800961078891457
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000166352,IFTAP,0.0359175957368008,-0.045949100634161806
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000145685,LHFPL2,-0.0359162038679557,-0.04427289123095562
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000139687,RB1,-0.0358992323631248,-0.008330752162158585
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000138735,PDE5A,-0.035884631054332,-0.06681429479005177
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000131747,TOP2A,0.0358543985361672,0.054551392902994815
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000124784,RIOK1,0.035837568034166,-0.03802280788470016
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000162910,MRPL55,-0.0358352301710604,-0.08049565359865694
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000122958,VPS26A,-0.0358277083193324,-0.033995996918097786
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000185896,LAMP1,0.0358272474754727,-0.0761290268998024
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000155719,OTOA,-0.03582604730744,-0.041901862739249285
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000086696,HSD17B2,-0.0358183674839036,0.13626610390092683
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000189409,MMP23B,0.0358148912599715,-0.1917557029409613
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000154856,APCDD1,0.0358148438270622,0.00497274031436753
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000157873,TNFRSF14,0.0358108025510372,-0.011622011501009798
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000110108,TMEM109,0.0358101539158763,-0.11390779606702875
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000198431,TXNRD1,-0.0358060003691451,-0.007883646558810558
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000132600,PRMT7,-0.0357907162034493,0.012635665120229293
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000171604,CXXC5,0.0357817351330172,0.014953182177749878
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000089737,DDX24,0.0357775543500693,-0.08880713723453293
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000232112,TMA7,0.0357651330662733,-0.04269946833003235
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000112701,SENP6,-0.03575703587246,-0.04705705873229786
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000187164,SHTN1,-0.0357481967205331,-0.03948237230346023
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000101911,PRPS2,-0.0357409719320428,-0.006757359892091535
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000175416,CLTB,0.03569396853355,-0.09214097286940037
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000134533,RERG,0.0356900575075428,-0.19337793154427224
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000138764,CCNG2,0.0356844329955388,-0.041369433789750484
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000175792,RUVBL1,-0.0356569962908644,-0.0005819651181460339
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000113758,DBN1,0.0356506786809914,-0.17255379277706676
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000108375,RNF43,0.0356496783329746,0.07403972746867525
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000141959,PFKL,-0.0356464709364543,0.031878408687072556
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000158636,EMSY,0.035640897898053,0.029607300141063355
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000000971,CFH,0.0356274342593908,-0.16353912370300583
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000165264,NDUFB6,0.035608619868142,-0.06578571544124183
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000101966,XIAP,-0.0356057832993689,0.0014872394986970435
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000122218,COPA,-0.0356000437508716,-0.03120861231274094
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000246223,LINC01550,0.0355813416769126,0.05891444971824968
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000135972,MRPS9,0.035573583939981,-0.01375946355035332
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000112149,CD83,-0.03555624384878,-0.08037210983196208
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000157404,KIT,-0.035542333604233,-0.014535598372797802
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000121892,PDS5A,-0.0355305982776917,-0.03992360152661641
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000127337,YEATS4,0.0355304028384894,0.027460859695034753
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000269293,ZSCAN16-AS1,-0.0355297478767209,-0.06931592312914603
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000133121,STARD13,0.035525922516794,0.022122770501193524
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000105821,DNAJC2,0.0355171734504237,0.0484461471196861
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000175866,BAIAP2,-0.0355047945310696,-0.03584400067147362
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000162482,AKR7A3,-0.035497559375028,0.12171936632157597
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000143033,MTF2,0.0354959446705827,0.010953083872529317
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000114767,RRP9,-0.0354868118532798,0.007501641683388723
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000142655,PEX14,-0.0354540460221814,-0.010033875670221206
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000198937,CCDC167,0.0354532012916452,-0.011809990797698053
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000163902,RPN1,-0.0354403787615345,-0.04473498676107867
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000117751,PPP1R8,-0.0354216876567599,-0.026495606420497694
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000101596,SMCHD1,0.0354190275787016,0.019388873726925177
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000137275,RIPK1,-0.0354136039052132,-0.046421691859025296
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000215014,SSU72-AS1,0.0353986089241303,0.0002703856393911173
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000175193,PARL,-0.0353951222153853,-0.1040338015701744
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000105963,ADAP1,-0.0353936495619087,0.039470997921657036
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000100030,MAPK1,0.0353900885250543,-0.006891927594418067
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000204438,GPANK1,0.035374346355022,0.01696597339017655
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000181704,YIPF6,0.0353678094053848,-0.060782220937743665
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000273132,ENSG00000273132,-0.0353405346752615,0.031240765077008233
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000123064,DDX54,-0.0353358571544879,-0.005201759757316376
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000143322,ABL2,-0.0353230429189904,-0.05485162852149445
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000060339,CCAR1,0.0353058864112893,0.0003789539872250559
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000135365,PHF21A,0.0352931251737166,-0.0025978056278593096
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000170473,PYM1,-0.0352832695343699,-0.009003406680919833
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000183077,AFMID,-0.0352661163924502,-0.017169338030768748
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000140406,TLNRD1,-0.0352611901420479,-0.021069026208631835
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000020633,RUNX3,0.0352537212267681,-0.041435110445816714
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000205531,NAP1L4,-0.035253530333632,-0.012113706558539734
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000140455,USP3,-0.0352505454354067,-0.04435667031379255
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000147140,NONO,0.0352444346094258,-0.07123117247167406
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000050426,LETMD1,0.0352351363331059,-0.029860257629740754
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000196396,PTPN1,0.0352210088517213,-0.023723878033529912
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000112992,NNT,-0.0352203147989001,-0.03888602491483771
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000137193,PIM1,0.0351521233832244,-0.12372744114451785
fibroblast__colorectum__normal_vs_colorectal_cancer,L0_removed,ENSG00000114686,MRPL3,-0.0351444641050852,-0.05543432758643412
