label,cav_score,llr
negative,0.1163,-1.2693
negative,1.2144,-0.0394
negative,0.5875,-0.7261
negative,0.7562,-0.5373
negative,2.5273,1.2661
negative,0.8428,-0.4416
negative,-0.3187,-1.7912
negative,1.6446,0.4082
negative,-0.9510,-2.5850
negative,0.5877,-0.7259
negative,0.7013,-0.5984
negative,-0.3981,-1.8886
negative,-0.9115,-2.5342
negative,0.1418,-1.2393
negative,-0.3263,-1.8004
negative,-0.2185,-1.6692
negative,0.1393,-1.2423
negative,-0.3873,-1.8753
negative,-0.4028,-1.8944
negative,0.8502,-0.4333
negative,0.0180,-1.3855
negative,1.6576,0.4214
negative,-0.2013,-1.6484
negative,-0.3205,-1.7934
negative,-0.2492,-1.7065
negative,1.0145,-7.9743
negative,2.4618,1.1124
negative,2.0558,-0.7089
negative,0.2151,-16.0839
negative,0.5155,-12.7788
negative,1.8085,-2.0965
negative,0.6219,-11.6816
negative,-1.0960,-34.1477
negative,-2.2203,-54.3517
negative,1.5826,-3.5480
negative,2.1799,-0.0918
negative,-1.1098,-34.3691
negative,2.8386,2.2949
negative,1.2627,-5.9034
negative,0.2897,-15.2338
negative,-0.3507,-23.1531
negative,2.2268,0.1274
negative,-0.3070,-22.5687
negative,1.8681,-1.7428
negative,2.4775,1.1714
negative,0.5153,-12.7806
negative,-0.2990,-22.4614
negative,0.3888,-14.1347
negative,1.3516,-5.2134
negative,0.5434,-12.4876
negative,2.2730,0.3362
negative,0.3044,-15.0685
negative,0.1152,-17.2520
negative,-0.5020,-25.2310
negative,1.7033,-2.7503
negative,-0.2862,-22.2918
negative,0.7825,-10.1011
negative,-0.9135,-31.2789
negative,2.3796,0.7895
negative,1.7425,-2.5020
negative,-1.2643,-36.8963
negative,-1.5406,-41.6166
negative,-1.4109,-39.3682
negative,1.5391,-3.8470
negative,1.2573,-5.9464
negative,-0.2900,-22.3420
negative,0.4684,-13.2760
negative,0.7120,-10.7840
negative,1.2604,-5.9215
negative,0.8041,-5.7784
negative,-1.5111,-6.6274
negative,0.6296,-6.3605
negative,-0.4190,-8.0800
negative,0.7988,-5.7971
negative,0.2136,-7.4076
negative,0.0989,-7.6120
negative,0.7502,-5.9671
negative,0.3490,-7.1195
negative,0.5653,-6.5538
negative,0.6360,-6.3405
negative,0.2864,-7.2591
negative,-0.7035,-8.0203
negative,0.1190,-7.5789
negative,0.1919,-7.4492
negative,0.4647,-6.8330
negative,0.2972,-7.2357
negative,0.9265,-5.3195
negative,0.8954,-5.4401
negative,0.3893,-7.0240
negative,0.3563,-7.1025
negative,0.3860,-7.0320
negative,-0.7269,-8.0054
negative,0.3627,-7.0876
negative,-0.0083,-22.6953
negative,-0.1545,-23.8188
negative,1.4139,-12.3816
negative,1.3043,-13.1370
negative,-0.5304,-26.7606
negative,1.6164,-11.0038
negative,1.0486,-14.9245
negative,-1.4734,-34.4832
negative,0.8361,-16.4381
negative,1.4831,-11.9085
negative,0.3644,-19.8855
negative,1.0335,-15.0314
negative,-0.5814,-27.1658
negative,2.1384,-7.5553
negative,1.6638,-10.6845
negative,1.6105,-11.0436
negative,-1.1475,-31.7590
negative,1.1571,-14.1619
negative,1.9489,-8.7900
negative,2.2100,-7.0939
negative,0.9730,-15.4602
negative,0.3081,-20.3048
negative,1.5157,-11.6861
negative,2.3850,-5.9779
negative,1.6952,-10.4732
negative,2.6361,-4.4065
negative,1.5402,-11.5196
negative,1.5538,-11.4273
negative,1.6682,-10.6550
negative,0.3469,-20.0154
negative,0.9087,-15.9183
negative,1.5344,-11.5592
negative,1.7267,-10.2624
negative,0.5306,-18.6563
negative,0.5687,-18.3768
negative,2.1532,0.0841
negative,2.7436,1.6305
negative,0.6402,-7.6526
negative,1.8703,-0.9501
negative,2.3427,0.6706
negative,2.2342,0.3450
negative,1.1741,-4.3025
negative,1.1736,-4.3054
negative,1.1770,-4.2866
negative,1.9716,-0.5580
negative,0.9420,-5.6759
negative,2.8605,1.8388
negative,1.7448,-1.4694
negative,2.2406,0.3650
negative,0.9467,-5.6465
negative,-0.3116,-15.3006
negative,2.2447,0.3778
negative,0.6836,-7.3551
negative,-0.5626,-17.6755
negative,0.6038,-7.9052
negative,1.6214,-2.0165
negative,2.2498,0.3934
negative,3.2832,2.3212
negative,0.5144,-8.5398
negative,-0.2792,-15.0043
negative,0.6877,-7.3270
negative,0.9527,-5.6100
negative,0.7770,-6.7298
negative,-1.5361,-28.2989
negative,0.2581,-10.4648
negative,-1.6131,-29.2345
negative,1.9567,-0.6143
negative,0.4121,-9.2894
negative,-1.5334,-28.2666
negative,-0.5337,-17.3937
negative,-1.8460,-32.1523
negative,-1.7095,-30.4270
negative,1.9821,0.7037
negative,1.6860,0.0524
negative,3.0487,1.7093
negative,1.4106,-0.6984
negative,-1.2502,-15.1578
negative,1.6255,-0.1004
negative,1.3453,-0.8969
negative,1.9661,0.6726
negative,2.1409,0.9864
negative,1.1631,-1.4927
negative,0.6752,-3.3892
negative,-0.9605,-12.9500
negative,3.4250,1.5634
negative,0.8407,-2.6964
negative,-4.0250,-44.1458
negative,0.6961,-3.2990
negative,0.8862,-2.5150
negative,1.8202,0.3677
negative,-3.8200,-41.5187
negative,-1.6527,-18.4827
negative,0.8740,-2.5632
negative,0.1160,-6.1023
negative,1.8774,0.2576
negative,-2.5484,-7.4114
negative,1.6889,0.0068
negative,1.7011,0.0233
negative,0.9054,-1.1081
negative,0.9131,-1.0965
negative,0.0277,-2.4954
negative,0.2381,-2.1496
negative,1.1769,-0.7086
negative,2.0379,0.4659
negative,1.0414,-0.9062
negative,1.4658,-0.2988
negative,1.9130,0.3042
negative,1.0916,-0.8327
negative,1.7143,0.0409
negative,1.9476,0.3494
negative,0.1787,-2.2464
negative,0.8987,-1.1181
negative,1.5135,-0.2327
negative,-1.9693,-6.1965
negative,1.6606,-0.0314
negative,1.7041,0.0273
negative,0.1096,-2.3597
negative,0.3262,-4.3488
negative,2.6374,1.5862
negative,0.4257,-4.0405
negative,1.0943,-2.0916
negative,1.0432,-2.2330
negative,1.1831,-1.8490
negative,-0.3029,-6.4090
negative,-0.2520,-6.2353
negative,1.8019,-0.2631
negative,0.6382,-3.3978
negative,-0.4403,-6.8844
negative,1.7827,-0.3094
negative,1.8764,-0.0845
negative,1.6536,-0.6264
negative,0.3265,-4.3479
negative,2.5192,1.3449
negative,0.3542,-4.2617
negative,1.4092,-1.2482
negative,0.7735,-2.9999
negative,1.3321,-1.4502
negative,-0.2372,-6.1850
negative,0.6871,-3.2530
negative,0.5540,-3.6499
negative,3.0277,2.3349
negative,-1.0128,-8.9625
negative,0.5729,-3.5928
negative,2.2815,0.8395
negative,1.3518,-1.3983
negative,1.8896,-0.0532
negative,1.3218,-1.4773
negative,0.0477,-5.2375
negative,2.8586,2.0196
negative,-0.1659,-5.9444
negative,0.0653,-5.1801
negative,-0.0472,-5.5488
negative,-0.4187,-6.8091
negative,0.5393,-3.6943
negative,-0.4196,-6.8123
negative,2.2572,0.7862
negative,2.1504,0.1045
negative,0.9311,-3.0239
negative,0.4110,-4.4294
negative,1.7409,-0.9202
negative,0.2428,-4.8930
negative,1.6217,-1.2234
negative,-2.2273,-12.2125
negative,-1.0024,-8.4633
negative,0.6916,-3.6660
negative,1.1947,-2.3279
negative,-1.7657,-10.7721
negative,0.6482,-3.7833
negative,-0.3344,-6.5178
negative,1.1438,-2.4615
negative,1.0041,-2.8302
negative,0.5185,-4.1355
negative,0.1595,-5.1243
negative,-1.4832,-9.9069
negative,-2.2388,-12.2491
negative,-1.7897,-10.8461
negative,0.4603,-4.2944
negative,-1.6817,-10.5136
negative,1.7424,-0.9163
negative,0.7248,-3.5764
negative,0.1784,-46.2248
negative,0.6900,-39.7517
negative,0.3694,-43.7894
negative,-0.0724,-49.4540
negative,0.2728,-45.0186
negative,1.2393,-32.9698
negative,0.4048,-43.3413
negative,0.9864,-36.0695
negative,1.2201,-33.2038
negative,-0.3110,-52.5595
negative,-0.1041,-49.8643
negative,0.1566,-46.5035
negative,1.3617,-31.4824
negative,1.0457,-35.3394
negative,-0.9124,-60.5325
negative,1.0110,-35.7673
negative,1.1969,-33.4869
negative,-1.8658,-73.6036
negative,0.9393,-36.6510
negative,-0.0454,-49.1044
negative,1.1465,-34.1029
negative,-0.4792,-54.7677
negative,0.1164,-47.0198
negative,0.7225,-39.3452
negative,0.2930,-44.7618
negative,-1.6523,-70.6308
negative,0.1401,-46.7147
negative,-1.6424,-70.4935
negative,-1.4564,-67.9271
negative,-1.0551,-19.4605
negative,-0.3964,-15.5446
negative,1.1158,-7.4474
negative,0.3317,-11.4905
negative,-0.7299,-17.4982
negative,0.8190,-8.9382
negative,0.8990,-8.5318
negative,-0.1867,-14.3476
negative,-1.1652,-20.1383
negative,2.1255,-2.7331
negative,-0.1669,-14.2358
negative,0.1622,-12.4084
negative,-0.3604,-15.3373
negative,1.3381,-6.3615
negative,0.2501,-11.9307
negative,0.6004,-10.0671
negative,0.1012,-12.7430
negative,2.1627,-2.5698
negative,2.1289,-2.7181
negative,1.1087,-7.4825
negative,-2.5669,-29.3411
negative,-2.6796,-30.1275
negative,-0.0627,-13.6511
negative,0.5952,-2.3632
negative,0.3754,-2.8315
negative,-0.5024,-2.9396
negative,0.8693,-1.5314
negative,-0.1334,-3.2376
negative,-0.5735,-2.8250
negative,0.4237,-2.7438
negative,0.6005,-2.3498
negative,-0.0595,-3.2374
negative,0.4259,-2.7397
negative,-0.0885,-3.2399
negative,-0.8176,-2.2907
negative,-0.0810,-2.4013
negative,0.6030,-1.7500
negative,0.5228,-1.8838
negative,0.4789,-1.9505
negative,0.6417,-1.6799
negative,-0.6433,-2.1060
negative,-0.5569,-2.2001
negative,-0.2803,-2.3824
negative,0.6264,-1.7081
negative,-0.7236,-2.0026
negative,0.1459,-2.3082
negative,0.9782,-0.9214
negative,2.0086,3.0703
negative,-0.1306,-2.4054
negative,-0.1938,-2.4022
negative,-0.1488,-2.4054
negative,-0.1209,-2.4050
negative,-0.1326,-2.4054
negative,-0.0781,-2.4009
negative,-0.1116,-2.4045
negative,0.8574,-12.7429
negative,0.8491,-12.7984
negative,-1.3018,-27.3683
negative,0.4585,-15.4034
negative,1.0255,-11.6273
negative,1.2002,-10.4714
negative,-1.5257,-28.9166
negative,0.5183,-15.0034
negative,0.0968,-17.8320
negative,-0.3667,-20.9669
negative,-0.6496,-22.8928
negative,-1.2913,-27.2958
negative,-1.2828,-27.2370
negative,1.1396,-9.9524
negative,1.5121,-7.7579
negative,0.2540,-15.5486
negative,0.9789,-10.9284
negative,0.8185,-11.9196
negative,0.9413,-11.1594
negative,-1.6281,-29.2080
negative,0.8765,-11.5594
negative,-1.3428,-26.9829
negative,0.9264,-11.2511
negative,0.8980,-11.4265
negative,1.3322,-8.8058
negative,-0.4679,-20.5037
negative,1.7799,-6.2378
negative,-0.5018,-20.7451
negative,3.8659,3.9343
negative,1.0448,-10.5261
negative,1.0648,-10.4046
negative,0.4802,-14.0683
negative,0.9246,-11.2620
negative,0.7751,-12.1910
negative,0.4488,-14.2716
negative,-0.0118,-17.3318
negative,-1.7532,-30.2015
negative,1.0409,-10.5496
negative,-0.5905,-21.3803
negative,-0.2589,-19.0323
negative,-0.5198,-20.8734
negative,0.0896,-16.6460
negative,-0.6701,-21.9551
negative,-0.5219,-20.8884
negative,-0.2201,-18.7630
negative,0.0237,-17.0909
negative,1.0496,-10.4970
negative,0.5253,-13.7777
negative,-0.2627,-19.0591
negative,0.2781,-15.3892
negative,0.3367,-15.0033
negative,-0.2252,-18.7984
negative,-0.8314,-23.1326
negative,5.1742,8.8076
negative,-0.9485,-23.9987
negative,0.5677,-13.5054
negative,-0.9918,-24.3215
negative,-0.2133,-18.7159
negative,1.1391,-9.9553
negative,0.1407,-16.3030
negative,1.1397,-9.9517
negative,-0.1650,-18.3814
negative,0.5849,-13.3954
negative,1.6718,-6.8454
negative,-0.7029,-22.1928
negative,0.6487,-12.9888
negative,-1.7453,-30.1386
negative,-0.5515,-21.1000
negative,-0.6682,-21.9414
negative,0.6604,-12.9144
negative,0.7382,-12.4228
negative,-2.4019,-35.5213
negative,1.8139,-6.0486
negative,0.6785,-12.8000
negative,0.4264,-14.4170
negative,0.7121,-12.5875
negative,0.2246,-15.7435
negative,1.3390,-8.7661
negative,0.0215,-17.1056
negative,-1.3039,-26.6837
negative,0.9067,-11.3723
negative,0.4080,-14.5368
negative,0.1661,-16.1331
negative,1.2433,-9.3322
negative,-0.1436,-18.2338
negative,-0.6285,-21.6540
negative,-1.9317,-31.6369
negative,0.9446,-11.1387
negative,-2.5344,-36.6434
negative,0.9841,-10.8962
negative,1.0730,-50.9060
negative,0.7647,-61.1583
negative,1.3077,-43.6197
negative,0.9674,-54.3293
negative,0.1510,-83.8657
negative,0.5330,-69.3732
negative,-0.0773,-93.0887
negative,2.4161,-15.2442
negative,0.0767,-86.8217
negative,-1.3657,-153.0915
negative,-0.3050,-102.7162
negative,-0.0466,-91.8259
negative,0.5001,-70.5746
negative,0.7123,-62.9774
negative,-2.0808,-192.2121
negative,-0.4714,-110.0143
negative,0.9213,-55.8560
negative,0.4631,-71.9343
negative,-0.6020,-115.9001
negative,-0.9597,-132.7302
negative,-0.7896,-124.5995
negative,1.2687,-44.7991
negative,0.4321,-73.0837
negative,0.6756,-64.2651
negative,0.7713,-22.6945
negative,-0.6172,-32.1385
negative,0.2548,-26.5607
negative,0.5092,-24.7089
negative,-0.0552,-28.6801
negative,0.2415,-26.6551
negative,0.7038,-23.2241
negative,0.8593,-21.9947
negative,-0.0624,-28.7280
negative,0.8352,-22.1872
negative,1.3172,-18.1544
negative,1.1934,-19.2245
negative,1.7751,-13.9855
negative,0.5700,-24.2510
negative,0.9420,-3.6194
negative,0.5402,-4.1564
negative,-0.0686,-4.7758
negative,-2.0298,-5.1798
negative,0.0922,-4.6349
negative,0.2405,-4.4905
negative,0.5864,-4.0998
negative,0.7862,-3.8397
negative,-0.1577,-4.8468
negative,0.1889,-4.5423
negative,-0.2250,-4.8971
negative,-0.2041,-4.8817
negative,-0.4162,-5.0244
negative,0.5166,-4.1847
negative,0.8902,-3.6944
negative,4.2132,4.5453
negative,0.1290,-4.6004
negative,0.9112,-3.6642
negative,0.2586,-4.4720
negative,0.6868,-20.6929
negative,-3.2588,-73.6326
negative,1.6661,-11.5656
negative,1.1837,-15.8620
negative,1.0194,-17.4135
negative,0.4912,-22.7064
negative,0.8437,-19.1230
negative,0.9537,-18.0472
negative,-3.2681,-73.7882
negative,-0.3104,-31.6258
negative,0.8387,-19.1722
negative,1.6336,-11.8435
negative,0.0327,-27.6771
negative,1.1893,-15.8099
negative,0.6508,-21.0582
negative,-0.0511,-28.6234
negative,-0.1853,-30.1632
negative,0.2820,-24.9310
negative,0.6035,-21.5420
negative,-0.7903,-37.4778
negative,1.3625,-14.2243
negative,0.4687,-22.9424
negative,0.0977,-106.4585
negative,-0.3567,-123.6019
negative,-0.1323,-115.0129
negative,0.5347,-90.9106
negative,0.3362,-97.8598
negative,-0.1528,-115.7858
negative,1.5308,-58.8935
negative,0.1698,-103.8327
negative,0.3812,-96.2677
negative,-0.4230,-126.1854
negative,0.1551,-104.3669
negative,1.8676,-49.1440
negative,-1.8198,-185.5217
negative,-1.8745,-188.0340
negative,-1.2932,-162.0492
negative,-0.3398,-122.9433
negative,-0.4946,-128.9981
negative,-0.5640,-131.7505
negative,-0.5602,-131.5993
negative,-1.6365,-177.2008
negative,-0.1540,-115.8327
negative,-0.6035,-133.3238
negative,0.5210,-91.3839
negative,-0.9440,-147.2214
negative,-0.1303,-114.9365
negative,0.2973,-99.2452
negative,-0.9182,-146.1479
negative,-1.6776,-179.0530
negative,-1.1795,-157.1600
negative,0.5724,-89.6121
negative,2.0612,-21.2620
negative,1.1744,-30.2066
negative,1.0411,-31.5645
negative,-0.1511,-43.8750
negative,1.4530,-27.3789
negative,0.5146,-36.9653
negative,-0.2332,-44.7338
negative,1.4035,-27.8798
negative,1.8624,-23.2529
negative,0.7509,-34.5346
negative,1.5759,-26.1364
negative,0.4306,-37.8325
negative,1.0710,-31.2593
negative,-0.2204,-44.5998
negative,1.1522,-30.4327
negative,0.9989,-31.9950
negative,1.4045,-27.8703
negative,1.1179,-30.7814
negative,1.8206,-23.6731
negative,-0.7024,-49.6660
negative,-0.7689,-50.3696
negative,1.0130,-31.8518
negative,0.7895,-34.1389
negative,1.1547,-30.4072
negative,0.9540,-32.4545
negative,0.0356,-41.9283
negative,-1.2814,-55.8152
negative,1.1551,-30.4026
negative,2.0898,-20.9763
negative,1.1154,-30.8075
negative,-0.2091,-44.4821
negative,-1.1049,-53.9339
negative,0.4472,-37.6605
negative,-0.4815,-47.3383
negative,0.3097,-39.0831
negative,0.1310,-72.6015
negative,0.0087,-74.4925
negative,0.1682,-72.0094
negative,0.2835,-70.1306
negative,0.7234,-62.3130
negative,0.6921,-62.9028
negative,0.8416,-60.0374
negative,0.5366,-65.7580
negative,0.8135,-60.5852
negative,0.2371,-70.8946
negative,1.3062,-50.3716
negative,0.2538,-70.6218
negative,0.2078,-71.3725
negative,0.5800,-6.5001
negative,0.5893,-6.4726
negative,0.8490,-5.6804
negative,-0.4780,-9.2274
negative,1.5597,-3.2673
negative,-0.9856,-10.2540
negative,0.4560,-6.8608
negative,0.1807,-7.6227
negative,-1.1002,-10.4606
negative,2.0532,-1.3812
negative,1.0729,-4.9586
negative,-0.5824,-9.4534
negative,0.9830,-5.2526
negative,0.7489,-5.9914
negative,0.5353,-6.6316
negative,-0.2322,-8.6645
negative,0.7331,-6.0397
negative,1.3231,-4.1102
negative,0.6190,-6.3844
negative,-0.8381,-9.9745
negative,0.7516,-5.9830
negative,-0.1590,-8.4887
negative,0.3611,-7.1296
negative,0.7543,-5.9746
negative,-1.6694,-11.3485
negative,0.4532,-6.8687
negative,-1.3801,-10.9260
negative,0.3647,-20.6328
negative,2.1933,-6.6538
negative,-2.6907,-56.0720
negative,3.5456,0.2008
negative,-0.6890,-31.1463
negative,0.8496,-16.3981
negative,-0.2654,-26.7039
negative,1.7329,-9.6638
negative,1.7537,-9.5201
negative,0.7618,-17.1365
negative,1.1639,-13.8574
negative,-0.1712,-25.7551
negative,0.6747,-17.8813
negative,1.2108,-13.4914
negative,0.0218,-23.8567
negative,-3.5559,-68.8530
negative,-3.5859,-69.3188
negative,-1.2157,-37.0755
negative,-3.8012,-72.6979
negative,0.4858,-19.5393
negative,0.0082,-2.8261
negative,-0.9298,-3.7987
negative,1.0291,-1.4489
negative,0.8164,-1.7632
negative,0.8164,-1.7632
negative,-1.7176,-4.3989
negative,2.2390,0.6132
negative,0.4590,-2.2589
negative,-0.6753,-3.5625
negative,1.0291,-1.4489
negative,1.8115,-0.1687
negative,-0.4017,-3.2855
negative,0.4286,-2.2992
negative,1.4499,-0.7846
negative,0.3709,-2.3748
negative,0.4632,-2.2532
negative,0.0875,-2.7310
negative,2.3381,0.8028
negative,2.3504,0.8265
negative,0.1443,-2.6617
negative,-0.2363,-3.1065
negative,0.3609,-2.3878
negative,1.0887,-1.3582
negative,0.6275,-2.0303
negative,1.0391,-1.4337
negative,1.3617,-0.9285
negative,2.2544,0.6425
negative,1.0252,-1.4548
negative,1.7824,-0.2198
negative,0.7548,-1.8515
negative,-0.6825,-3.5694
negative,0.8178,-1.7612
negative,-0.6822,-3.5692
negative,-0.6374,-3.5256
negative,-0.3478,-3.2282
negative,-1.4502,-4.2173
negative,-0.3039,-3.1807
negative,-0.7201,-3.6056
negative,-0.8542,-3.7307
negative,2.9049,1.9471
negative,-0.7879,-3.6695
negative,-0.4047,-3.2887
negative,-2.7162,-4.8755
negative,0.8215,-1.7559
negative,0.8787,-1.6727
negative,-0.8633,-1.6663
negative,-0.5785,-1.5795
negative,0.8552,-0.9497
negative,1.0154,-0.8593
negative,0.8838,-0.9338
negative,0.4537,-1.1585
negative,1.5673,-0.5171
negative,3.5651,1.1202
negative,0.3981,-1.1854
negative,0.5441,-1.1137
negative,2.1773,-0.0836
negative,2.0701,-0.1639
negative,2.9824,0.5780
negative,-1.4454,-1.8042
negative,3.3028,0.8695
negative,1.8026,-0.3568
negative,2.1027,-0.1397
negative,1.1399,-0.7863
negative,0.0971,-1.3228
negative,3.5846,1.1392
negative,2.9997,0.5933
negative,0.8805,-0.9357
negative,0.2686,-1.2463
negative,0.7790,-6.7189
negative,-0.2831,-10.5894
negative,1.0800,-5.6495
negative,-1.4736,-15.1052
negative,0.3344,-8.3210
negative,1.7865,-3.1856
negative,-0.3691,-10.9092
negative,1.3598,-4.6658
negative,1.3043,-4.8600
negative,-0.4298,-11.1358
negative,0.4069,-8.0582
negative,-1.3075,-14.4636
negative,-0.1367,-10.0472
negative,2.7323,0.0095
negative,1.9206,-2.7252
negative,-0.9322,-13.0284
negative,-0.5869,-11.7239
negative,-0.4906,-11.3631
negative,1.3741,-4.6159
negative,1.7308,-3.3775
negative,2.4515,-0.9267
negative,0.3967,-8.0950
negative,3.4642,2.4006
negative,0.4166,-8.0230
negative,2.1847,-1.8259
negative,1.2134,-5.1792
negative,1.2718,-4.9739
negative,1.9151,-2.7442
negative,0.8808,-6.3560
negative,0.5613,-7.5002
negative,0.6898,-7.0385
negative,1.2439,-5.0717
negative,0.2394,-8.6668
negative,-1.4621,-15.0604
negative,1.4046,-4.5093
negative,0.6155,-7.3053
negative,0.1856,-8.8629
negative,-0.3445,-10.8176
negative,-0.3340,-10.7786
negative,-3.5836,-51.3971
negative,0.3359,-13.8393
negative,0.8698,-10.1314
negative,0.5715,-12.1613
negative,-2.4379,-38.5367
negative,1.4107,-6.7192
negative,-1.0387,-24.9394
negative,1.0179,-9.1624
negative,1.1913,-8.0611
negative,-0.1280,-17.3350
negative,-0.0355,-16.6174
negative,0.0440,-16.0088
negative,-0.7223,-22.1855
negative,1.1533,-8.2996
negative,-1.0396,-24.9470
negative,-0.6615,-21.6699
negative,0.9010,-9.9249
negative,0.5733,-12.1484
negative,1.7081,-4.9906
negative,1.1583,-8.2683
negative,-0.1329,-17.3729
negative,0.2919,-14.1598
negative,0.4045,-13.3436
negative,0.3592,-13.6701
negative,-1.9990,-34.0211
negative,2.9220,0.9775
negative,-0.0133,-16.4465
negative,-1.7360,-31.4256
negative,0.7043,-11.2446
negative,-2.3393,-37.5023
negative,-4.3093,-60.3476
negative,0.3711,-13.5840
negative,-0.6002,-21.1549
negative,2.4732,-1.0254
negative,-0.6195,-21.3169
negative,0.3891,-13.4542
negative,-0.1948,-17.8594
negative,-1.3919,-28.1523
negative,-1.8305,-32.3493
negative,-0.3768,-19.3149
negative,-1.5001,-29.1665
negative,0.4500,-13.0185
negative,-2.3300,-37.4056
negative,0.5474,-12.3298
negative,-0.2821,-18.5526
negative,-0.0545,-16.7638
negative,1.0323,-9.0696
negative,-2.2929,-37.0199
negative,0.3179,-13.9698
negative,1.1328,-8.4287
negative,1.0793,-8.7682
negative,-0.1721,-17.6801
negative,0.4940,-12.7055
negative,0.3770,-2.1484
negative,1.4253,-0.3986
negative,1.1472,-0.8343
negative,0.0142,-2.8224
negative,-0.8743,-4.6208
negative,0.1768,-2.5161
negative,-1.3941,-5.7707
negative,0.7137,-1.5545
negative,2.3362,0.8841
negative,2.2821,0.8141
negative,0.6239,-1.7099
negative,1.9399,0.3533
negative,2.0440,0.4967
negative,-2.2595,-7.8445
negative,-0.4522,-3.7402
negative,-1.4374,-5.8697
negative,2.3387,0.8873
negative,0.9442,-1.1653
negative,1.0186,-1.0427
negative,-0.5628,-3.9663
negative,-1.1345,-5.1874
negative,0.5669,-1.8097
